target_id	length	eff_length	est_counts	tpm
KH.C1.1022.v1.A.nonSL7-1	336	150.571	0	0
KH.C1.1022.v1.A.nonSL8-1	361	171.862	0	0
KH.C1.1022.v1.A.nonSL9-1	333	148.117	0	0
KH.C1.1023.v1.A.SL1-1	2443	2235.42	15304	560.293
KH.C1.1024.v1.A.SL1-1	1554	1346.42	594.345	36.1266
KH.C1.1024.v1.A.SL2-1	1572	1364.42	758.003	45.4666
KH.C1.1025.v1.A.SL2-1	3879	3671.42	5312	118.411
KH.C1.1025.v2.A.ND1-1	3762	3554.42	9.41712e-06	2.16829e-07
KH.C1.1025.v2.R.ND1-1	3762	3554.42	9.41712e-06	2.16829e-07
KH.C1.1026.v1.A.ND1-1	2226	2018.42	0	0
KH.C1.1026.v1.A.SL2-1	2186	1978.42	368.333	15.2367
KH.C1.1026.v1.A.SL3-1	740	532.929	0	0
KH.C1.1027.v1.A.ND1-1	2171	1963.42	122.087	5.08892
KH.C1.1027.v1.A.nonSL2-1	1996	1788.42	0	0
KH.C1.1027.v1.A.nonSL3-1	2026	1818.42	5.18228	0.233236
KH.C1.1027.v1.A.nonSL4-1	1985	1777.42	4.81894e-08	2.21887e-09
KH.C1.1027.v1.A.nonSL5-1	1991	1783.42	0.0102827	0.000471872
KH.C1.1027.v1.A.nonSL6-1	2002	1794.42	0	0
KH.C1.1027.v1.A.nonSL7-1	2019	1811.42	2405.42	108.678
KH.C1.1027.v1.A.nonSL8-1	1986	1778.42	3705.3	170.514
KH.C1.1028.v1.A.ND1-1	1220	1012.42	0	0
KH.C1.1029.v1.A.SL1-1	3278	3070.42	2776	73.993
KH.C1.103.v1.A.ND1-1	615	409.463	170.486	34.0756
KH.C1.1030.v1.A.ND1-1	1013	805.417	271	27.537
KH.C1.1031.v1.A.ND2-1	701	494.187	74.7658	12.3817
KH.C1.1031.v1.A.SL1-1	643	436.934	0	0
KH.C1.1031.v1.A.nonSL10-1	690	483.242	0	0
KH.C1.1031.v1.A.nonSL11-1	664	457.552	0	0
KH.C1.1031.v1.A.nonSL12-1	645	438.885	0	0
KH.C1.1031.v1.A.nonSL13-1	648	441.801	0	0
KH.C1.1031.v1.A.nonSL14-1	636	430.081	0.375271	0.0714109
KH.C1.1031.v1.A.nonSL15-1	685	478.303	0	0
KH.C1.1031.v1.A.nonSL16-1	640	434.036	1.75949e-07	3.31765e-08
KH.C1.1031.v1.A.nonSL3-1	673	466.397	0	0
KH.C1.1031.v1.A.nonSL4-1	694	487.23	0	0
KH.C1.1031.v1.A.nonSL5-1	672	465.412	0	0
KH.C1.1031.v1.A.nonSL6-1	634	428.088	610.859	116.782
KH.C1.1031.v1.A.nonSL7-1	679	472.345	0	0
KH.C1.1031.v1.A.nonSL8-1	683	476.318	0	0
KH.C1.1031.v1.A.nonSL9-1	663	456.578	0	0
KH.C1.1032.v1.A.SL1-1	2058	1850.42	0	0
KH.C1.1032.v1.A.SL2-1	2113	1905.42	7451.92	320.072
KH.C1.1033.v1.A.SL1-1	1614	1406.42	398.831	23.2083
KH.C1.1033.v1.A.SL2-1	1657	1449.42	0	0
KH.C1.1033.v1.A.SL3-1	1660	1452.42	284.169	16.0123
KH.C1.1034.v1.B.SL1-1	1695	1487.42	536.086	29.4965
KH.C1.1035.v1.A.SL1-1	764	556.798	0	0
KH.C1.1035.v1.A.SL2-1	892	684.528	3	0.358673
KH.C1.1036.v1.A.ND1-1	611	405.534	0	0
KH.C1.1037.v1.A.SL1-1	3040	2832.42	70.8104	2.04601
KH.C1.1037.v2.A.SL2-1	2720	2512.42	76.1896	2.48183
KH.C1.1038.v1.A.ND1-1	871	663.549	43	5.30352
KH.C1.1039.v1.A.SL1-1	2839	2631.42	45.0636	1.40154
KH.C1.1039.v1.A.SL2-1	2742	2534.42	0	0
KH.C1.1039.v1.A.SL8-1	2618	2410.42	0.0273774	0.000929543
KH.C1.1039.v1.A.nonSL10-1	2624	2416.42	0.000523009	1.77136e-05
KH.C1.1039.v1.A.nonSL11-1	2566	2358.42	0	0
KH.C1.1039.v1.A.nonSL12-1	2619	2411.42	0.0141454	0.000480078
KH.C1.1039.v1.A.nonSL13-1	2626	2418.42	0.000140119	4.7417e-06
KH.C1.1039.v1.A.nonSL14-1	2601	2393.42	0	0
KH.C1.1039.v1.A.nonSL15-1	2627	2419.42	7.2555e-05	2.45429e-06
KH.C1.1039.v1.A.nonSL16-1	2607	2399.42	39.7943	1.35733
KH.C1.1039.v1.A.nonSL3-1	2629	2421.42	1.94699e-05	6.58056e-07
KH.C1.1039.v1.A.nonSL4-1	2625	2417.42	0.000270672	9.16349e-06
KH.C1.1039.v1.A.nonSL5-1	2605	2397.42	150.095	5.12378
KH.C1.1039.v1.A.nonSL6-1	2621	2413.42	0.00377935	0.00012816
KH.C1.1039.v1.A.nonSL7-1	2659	2451.42	0	0
KH.C1.1039.v1.A.nonSL9-1	2623	2415.42	0.00101087	3.42507e-05
KH.C1.104.v1.A.SL1-1	1269	1061.42	528	40.7115
KH.C1.1040.v1.A.SL1-1	847	639.549	3052.6	390.629
KH.C1.1040.v1.A.SL2-1	951	743.448	61.0178	6.71699
KH.C1.1040.v1.A.SL3-1	798	590.666	0	0
KH.C1.1040.v1.A.SL5-1	890	682.528	23.3853	2.80409
KH.C1.1040.v1.A.nonSL4-1	818	610.614	0	0
KH.C1.1041.v1.A.SL1-1	1463	1255.42	1130.58	73.7027
KH.C1.1042.v1.A.nonSL2-1	550	346.046	38.9783	9.21845
KH.C1.1042.v2.A.ND1-1	1231	1023.42	3.02173	0.241642
KH.C1.1043.v1.A.ND1-1	3106	2898.42	947.756	26.7611
KH.C1.1043.v1.A.SL1-1	3106	2898.42	947.756	26.7611
KH.C1.1043.v2.A.SL2-1	2801	2593.42	0	0
KH.C1.1044.v1.A.SL1-1	2183	1975.42	2783	115.298
KH.C1.1045.v1.A.SL1-1	2408	2200.42	0	0
KH.C1.1045.v1.A.SL2-1	2415	2207.42	172	6.37695
KH.C1.1046.v1.A.SL1-1	4550	4342.42	4371	82.3793
KH.C1.1047.v1.A.ND1-1	322	138.914	0	0
KH.C1.1048.v1.A.ND1-1	1093	885.417	21.7329	2.00881
KH.C1.1048.v1.A.SL2-1	930	722.454	8.26708	0.936506
KH.C1.1049.v1.A.ND1-1	991	783.43	3	0.313393
KH.C1.1049.v1.A.SL4-1	987	779.436	0	0
KH.C1.1049.v2.A.ND2-1	964	756.448	0	0
KH.C1.1049.v2.A.nonSL3-1	972	764.442	1	0.107059
KH.C1.1049.v2.R.ND2-1	964	756.448	0	0
KH.C1.105.v1.A.ND1-1	1557	1349.42	462.019	28.0209
KH.C1.1050.v1.A.ND1-1	126	19.7728	0	0
KH.C1.1051.v1.A.SL1-1	5584	5376.42	10.7744	0.164009
KH.C1.1051.v2.A.SL2-1	1072	864.417	0	0
KH.C1.1051.v3.A.SL3-1	1340	1132.42	44.2	3.19436
KH.C1.1051.v4.A.SL4-1	5085	4877.42	209.026	3.50734
KH.C1.1052.v1.A.ND1-1	1797	1589.42	21.545	1.10937
KH.C1.1052.v1.A.SL2-1	1799	1591.42	2.91	0.14965
KH.C1.1052.v1.R.ND1-1	1797	1589.42	21.545	1.10937
KH.C1.1053.v1.A.ND1-1	1931	1723.42	3.00107	0.142513
KH.C1.1054.v1.A.SL1-1	3135	2927.42	4066	113.671
KH.C1.1055.v1.A.ND1-1	1192	984.417	36.7554	3.0557
KH.C1.1056.v1.A.ND1-1	2118	1910.42	4148	177.697
KH.C1.1057.v1.A.SL1-1	2025	1817.42	2011	90.5579
KH.C1.1058.v1.A.SL1-1	2584	2376.42	1259	43.3583
KH.C1.1059.v1.A.ND1-1	2822	2614.42	864	27.0463
KH.C1.106.v1.A.ND2-1	2166	1958.42	62	2.59093
KH.C1.106.v2.A.ND1-1	2194	1986.42	0	0
KH.C1.1060.v1.A.ND1-1	1995	1787.42	127.054	5.81741
KH.C1.1061.v1.A.ND1-1	1471	1263.42	56	3.62752
KH.C1.1062.v1.A.ND2-1	1510	1302.42	423.286	26.5982
KH.C1.1062.v1.A.SL1-1	1470	1262.42	851.538	55.2039
KH.C1.1063.v1.A.SL1-1	1649	1441.42	63.0255	3.57845
KH.C1.1064.v1.A.SL1-1	1816	1608.42	10053.6	511.556
KH.C1.1065.v1.A.SL1-1	3121	2913.42	2426.67	68.1673
KH.C1.1066.v1.A.SL1-1	1523	1315.42	95	5.91056
KH.C1.1066.v1.A.nonSL2-1	1425	1217.42	1.75474e-07	1.17962e-08
KH.C1.1066.v1.A.nonSL3-1	1450	1242.42	1.27614e-05	8.40619e-07
KH.C1.1066.v1.A.nonSL4-1	1429	1221.42	0	0
KH.C1.1067.v1.A.SL1-1	1030	822.417	13	1.29366
KH.C1.1068.v1.B.ND1-1	1877	1669.42	16.0009	0.784419
KH.C1.1069.v1.A.ND1-1	848	640.549	202.499	25.8725
KH.C1.107.v1.A.ND1-1	1859	1651.42	296	14.6691
KH.C1.1070.v1.A.ND1-1	723	516.046	7	1.11014
KH.C1.1071.v1.A.ND1-1	949	741.448	57.3174	6.32666
KH.C1.1072.v1.A.ND1-1	282	107.561	0	0
KH.C1.1072.v1.A.nonSL2-1	291	114.379	0	0
KH.C1.1072.v1.R.ND1-1	282	107.561	0	0
KH.C1.1073.v1.A.SL1-1	1225	1017.42	98.3899	7.91444
KH.C1.1074.v1.A.ND1-1	2453	2245.42	1388	50.5896
KH.C1.1074.v1.A.SL1-1	2453	2245.42	1388	50.5896
KH.C1.1075.v1.A.SL1-1	1570	1362.42	257.105	15.4443
KH.C1.1075.v1.A.SL2-1	1344	1136.42	0.0653422	0.0047057
KH.C1.1075.v1.A.SL3-1	1367	1159.42	0	0
KH.C1.1076.v1.A.SL1-1	3302	3094.42	23.1764	0.612966
KH.C1.1076.v1.A.SL2-1	3315	3107.42	5679.09	149.571
KH.C1.1076.v1.A.SL3-1	3298	3090.42	22.412	0.593515
KH.C1.1077.v1.A.ND1-1	1631	1423.42	0	0
KH.C1.1077.v1.A.nonSL2-1	1568	1360.42	12.1134	0.728725
KH.C1.1077.v1.A.nonSL3-1	1565	1357.42	407.026	24.5402
KH.C1.1077.v2.A.ND1-1	1667	1459.42	0	0
KH.C1.1077.v2.A.nonSL2-1	1604	1396.42	8.01133	0.469524
KH.C1.1077.v2.A.nonSL3-1	1601	1393.42	245.849	14.4396
KH.C1.1078.v1.A.ND1-1	2139	1931.42	142.07	6.01999
KH.C1.1079.v1.A.ND2-1	2003	1795.42	111.473	5.0813
KH.C1.1079.v1.A.SL4-1	1487	1279.42	99.409	6.35891
KH.C1.1079.v1.A.SL5-1	1489	1281.42	8.26933	0.528139
KH.C1.1079.v1.A.nonSL3-1	1585	1377.42	61.0038	3.6246
KH.C1.1079.v1.A.nonSL6-1	1584	1376.42	193.861	11.5268
KH.C1.1079.v2.A.ND1-1	1399	1191.42	11.9831	0.823142
KH.C1.1079.v3.A.SL7-1	815	607.623	0	0
KH.C1.108.v1.A.ND1-1	1216	1008.42	103.778	8.42238
KH.C1.108.v1.A.SL1-1	1216	1008.42	103.778	8.42238
KH.C1.108.v1.A.SL2-1	1194	986.417	0.443446	0.0367916
KH.C1.1080.v1.A.SL1-1	1086	878.417	7.29939e-05	6.80071e-06
KH.C1.1080.v1.A.SL2-1	1157	949.417	0	0
KH.C1.1080.v1.A.SL3-1	1117	909.417	0	0
KH.C1.1080.v1.A.SL4-1	1080	872.417	3.99993	0.375229
KH.C1.1081.v1.A.SL1-1	2921	2713.42	2688	81.074
KH.C1.1082.v1.A.ND1-1	1583	1375.42	0	0
KH.C1.1082.v1.A.nonSL2-1	1557	1349.42	332	20.1354
KH.C1.1083.v1.A.SL1-1	3916	3708.42	2190.43	48.3403
KH.C1.1084.v1.A.SL1-1	567	362.502	0	0
KH.C1.1084.v1.A.nonSL2-1	538	334.407	0	0
KH.C1.1084.v1.A.nonSL3-1	536	332.525	0	0
KH.C1.1085.v1.A.SL1-1	3408	3200.42	75	1.91789
KH.C1.1085.v2.A.SL2-1	19	10.6667	0	0
KH.C1.1086.v1.A.ND1-1	3522	3314.42	488.286	12.0569
KH.C1.1086.v1.A.SL2-1	3528	3320.42	27.4277	0.676029
KH.C1.1086.v1.R.ND1-1	3522	3314.42	488.286	12.0569
KH.C1.1087.v1.A.ND1-1	2199	1991.42	6	0.24658
KH.C1.1088.v1.A.SL1-1	1554	1346.42	10	0.60784
KH.C1.1089.v1.A.ND1-1	1191	983.417	114.67	9.54291
KH.C1.109.v1.A.SL1-1	2106	1898.42	2655	114.457
KH.C1.1090.v1.A.SL1-1	4388	4180.42	1576.68	30.8668
KH.C1.1091.v1.C.ND1-1	705	498.171	3	0.492846
KH.C1.1092.v1.A.ND1-1	1654	1446.42	220.405	12.4709
KH.C1.1092.v1.A.SL3-1	1549	1341.42	17.5948	1.07347
KH.C1.1092.v1.A.nonSL2-1	1645	1437.42	0	0
KH.C1.1093.v1.A.ND2-1	2281	2073.42	32.322	1.27579
KH.C1.1093.v1.R.ND2-1	2281	2073.42	32.322	1.27579
KH.C1.1093.v2.A.ND1-1	2355	2147.42	0	0
KH.C1.1093.v2.R.ND1-1	2355	2147.42	0	0
KH.C1.1093.v3.A.SL3-1	2445	2237.42	1050.46	38.424
KH.C1.1094.v1.A.SL1-1	1883	1675.42	44.3628	2.16703
KH.C1.1095.v1.A.SL1-1	1707	1499.42	875	47.7589
KH.C1.1096.v1.A.ND1-1	2134	1926.42	101	4.29082
KH.C1.1097.v1.A.ND1-1	439	241.282	103	34.9366
KH.C1.1098.v1.B.ND1-1	2043	1835.42	2.95385	0.131711
KH.C1.1098.v1.B.SL2-1	2047	1839.42	0.0923077	0.00410702
KH.C1.1098.v1.R.ND1-1	2043	1835.42	2.95385	0.131711
KH.C1.1099.v1.A.SL1-1	2681	2473.42	2660	88.0143
KH.C1.1099.v1.A.SL3-1	660	453.629	0	0
KH.C1.1099.v1.A.nonSL2-1	2131	1923.42	0	0
KH.C1.11.v1.A.SL1-5	1089	881.417	140.736	13.0675
KH.C1.11.v1.A.nonSL2-5	1116	908.417	6.83419	0.615702
KH.C1.11.v2.A.SL1-3	2150	1942.42	7838.17	330.249
KH.C1.11.v2.A.nonSL2-3	2177	1969.42	1920.44	79.8055
KH.C1.11.v3.A.SL1-4	506	303.901	0	0
KH.C1.11.v3.A.nonSL2-4	533	329.643	0	0
KH.C1.11.v4.A.SL1-1	899	691.517	34.1113	4.03706
KH.C1.11.v4.A.nonSL2-1	926	718.46	0.863737	0.0983893
KH.C1.11.v5.A.SL1-2	1400	1192.42	187.143	12.8444
KH.C1.11.v5.A.nonSL2-2	1427	1219.42	19.6932	1.3217
KH.C1.110.v1.A.SL1-1	1981	1773.42	0	0
KH.C1.110.v1.A.SL2-1	1927	1719.42	0	0
KH.C1.110.v2.A.SL1-2	1369	1161.42	86.0309	6.06227
KH.C1.110.v2.A.SL2-2	1315	1107.42	36.7933	2.71911
KH.C1.110.v3.A.SL3-2	655	448.705	0	0
KH.C1.110.v4.A.SL3-1	1207	999.417	173.176	14.1811
KH.C1.1100.v1.A.ND1-1	3217	3009.42	254.948	6.93326
KH.C1.1100.v1.A.SL2-1	3228	3020.42	540.105	14.6346
KH.C1.1100.v1.R.ND1-1	3217	3009.42	254.948	6.93326
KH.C1.1101.v1.A.SL1-1	4036	3828.42	3372.14	72.0867
KH.C1.1101.v2.A.ND2-1	4190	3982.42	25.8599	0.531432
KH.C1.1102.v1.A.ND1-1	953	745.448	313.246	34.3904
KH.C1.1102.v2.A.SL2-1	700	493.195	89.7536	14.8937
KH.C1.1103.v1.A.SL1-1	1359	1151.42	1162	82.5928
KH.C1.1104.v1.A.SL1-1	1688	1480.42	27780.2	1535.75
KH.C1.1105.v1.A.ND1-1	1333	1125.42	4	0.290881
KH.C1.1106.v1.A.SL1-1	1905	1697.42	422.33	20.3625
KH.C1.1107.v1.A.ND1-1	2081	1873.42	3.01833	0.131856
KH.C1.1107.v1.A.nonSL2-1	2106	1898.42	20.4326	0.880849
KH.C1.1107.v1.A.nonSL3-1	2102	1894.42	587.012	25.3595
KH.C1.1107.v1.A.nonSL4-1	2074	1866.42	1169.5	51.2815
KH.C1.1107.v1.A.nonSL5-1	2059	1851.42	30.9773	1.36933
KH.C1.1107.v1.A.nonSL6-1	2054	1846.42	1000.06	44.3267
KH.C1.1107.v1.R.ND1-1	2081	1873.42	3.01833	0.131856
KH.C1.1108.v1.A.ND1-1	952	744.448	0	0
KH.C1.1109.v1.A.SL1-1	3148	2940.42	473.044	13.1662
KH.C1.1109.v1.A.SL2-1	3157	2949.42	17510	485.869
KH.C1.1109.v2.A.SL3-1	3028	2820.42	0	0
KH.C1.1109.v2.A.nonSL4-1	2879	2671.42	0	0
KH.C1.1109.v2.A.nonSL6-1	2910	2702.42	0	0
KH.C1.1109.v3.A.SL5-1	1094	886.417	2954.94	272.822
KH.C1.111.v1.A.SL1-1	1011	803.417	9.5147	0.969221
KH.C1.111.v2.A.SL1-2	3115	2907.42	3092.49	87.0501
KH.C1.111.v3.A.SL3-2	2790	2582.42	0	0
KH.C1.111.v4.A.ND2-2	2956	2748.42	0	0
KH.C1.111.v4.R.ND2-2	2956	2748.42	0	0
KH.C1.111.v5.A.SL3-2	2892	2684.42	0	0
KH.C1.1110.v1.A.SL1-1	1720	1512.42	210.146	11.3715
KH.C1.1110.v1.A.SL2-1	1711	1503.42	0.189965	0.010341
KH.C1.1111.v1.A.ND1-1	496	294.442	5.04873	1.4033
KH.C1.1112.v1.A.ND1-1	1730	1522.42	353.141	18.9838
KH.C1.1112.v1.A.SL6-1	1661	1453.42	2750.25	154.864
KH.C1.1112.v1.A.nonSL2-1	1713	1505.42	2.06816e-06	1.12434e-07
KH.C1.1112.v1.A.nonSL3-1	1666	1458.42	11.6127	0.651657
KH.C1.1112.v1.A.nonSL4-1	1716	1508.42	8.69236e-08	4.71612e-09
KH.C1.1112.v1.A.nonSL5-1	1138	930.417	0	0
KH.C1.1112.v1.A.nonSL7-1	1711	1503.42	1.71688e-05	9.34608e-07
KH.C1.1113.v1.A.ND1-1	1067	859.417	53.1224	5.05874
KH.C1.1114.v1.A.SL1-1	2361	2153.42	205.089	7.79441
KH.C1.1114.v1.A.SL2-1	2340	2132.42	914.911	35.1136
KH.C1.1115.v1.A.ND1-1	1031	823.417	1	0.0993914
KH.C1.1116.v1.A.SL1-1	1125	917.417	228	20.3393
KH.C1.1117.v1.A.SL1-2	1527	1319.42	108.637	6.73849
KH.C1.1117.v2.A.SL1-1	1373	1165.42	307.696	21.6077
KH.C1.1118.v1.A.SL1-1	1449	1241.42	1557.01	102.646
KH.C1.1118.v2.A.SL2-1	827	619.589	438.549	57.9274
KH.C1.1119.v1.A.SL1-1	2874	2666.42	7598	233.206
KH.C1.112.v1.A.ND1-1	1225	1017.42	88.8028	7.14326
KH.C1.112.v2.A.SL2-1	950	742.448	64.1972	7.07651
KH.C1.1120.v1.A.SL1-1	1051	843.417	0.00611129	0.000593006
KH.C1.1120.v1.A.SL2-1	1067	859.417	567.994	54.0889
