target_id	length	eff_length	est_counts	tpm
KH.C1.1009.v1.A.SL1-1	2461	2264.72	4174.73	146.291
KH.C1.101.v1.A.ND2-1	1454	1257.72	0	0
KH.C1.101.v1.A.SL1-1	1221	1024.72	0	0
KH.C1.101.v1.A.nonSL4-1	1479	1282.72	0	0
KH.C1.101.v1.A.nonSL5-1	1475	1278.72	0	0
KH.C1.101.v1.A.nonSL6-1	1360	1163.72	0	0
KH.C1.101.v1.R.ND2-1	1454	1257.72	0	0
KH.C1.101.v2.A.ND3-1	1396	1199.72	108.217	7.15849
KH.C1.101.v2.A.nonSL4-1	1416	1219.72	668.415	43.4901
KH.C1.101.v2.A.nonSL5-1	1412	1215.72	4.14987	0.270897
KH.C1.101.v2.A.nonSL6-1	1297	1100.72	0	0
KH.C1.101.v2.R.ND3-1	1396	1199.72	108.217	7.15849
KH.C1.1010.v1.A.ND1-1	2591	2394.72	21.8702	0.724773
KH.C1.1011.v1.A.SL1-1	1588	1391.72	2163	123.341
KH.C1.1012.v1.A.SL1-1	1096	899.721	676	59.627
KH.C1.1013.v1.A.ND1-1	720	524.073	346.957	52.5398
KH.C1.1014.v1.A.ND1-1	915	718.752	58.2773	6.43464
KH.C1.1014.v1.A.SL13-1	811	614.784	0	0
KH.C1.1014.v1.A.SL19-1	54	14.2935	0	0
KH.C1.1014.v1.A.SL22-1	814	617.784	0	0
KH.C1.1014.v1.A.SL4-1	754	557.992	0	0
KH.C1.1014.v1.A.SL6-1	876	679.752	0.00306187	0.000357471
KH.C1.1014.v1.A.SL7-1	887	690.752	1.25916e-05	1.44665e-06
KH.C1.1014.v1.A.nonSL10-1	855	658.758	0	0
KH.C1.1014.v1.A.nonSL11-1	889	692.752	2.32299e-07	2.66117e-08
KH.C1.1014.v1.A.nonSL12-1	904	707.752	0	0
KH.C1.1014.v1.A.nonSL14-1	841	644.763	0	0
KH.C1.1014.v1.A.nonSL15-1	844	647.758	0	0
KH.C1.1014.v1.A.nonSL16-1	846	649.758	0	0
KH.C1.1014.v1.A.nonSL17-1	888	691.752	1.7078e-06	1.95925e-07
KH.C1.1014.v1.A.nonSL18-1	850	653.758	0	0
KH.C1.1014.v1.A.nonSL2-1	896	699.752	0	0
KH.C1.1014.v1.A.nonSL20-1	935	738.746	0	0
KH.C1.1014.v1.A.nonSL21-1	910	713.752	0	0
KH.C1.1014.v1.A.nonSL23-1	857	660.758	0	0
KH.C1.1014.v1.A.nonSL3-1	878	681.752	924.442	107.611
KH.C1.1014.v1.A.nonSL5-1	898	701.752	0	0
KH.C1.1014.v1.A.nonSL8-1	899	702.752	0	0
KH.C1.1014.v1.A.nonSL9-1	839	642.769	0	0
KH.C1.1014.v1.R.ND1-1	915	718.752	58.2773	6.43464
KH.C1.1015.v1.A.ND1-1	699	503.142	0	0
KH.C1.1016.v1.A.SL3-1	4056	3859.72	1128.47	23.2026
KH.C1.1016.v2.A.SL2-1	4023	3826.72	1646.17	34.1391
KH.C1.1016.v3.A.SL2-2	866	669.758	40.0558	4.74626
KH.C1.1016.v4.A.SL1-1	3837	3640.72	1068.31	23.287
KH.C1.1017.v1.A.SL1-1	4290	4093.72	926	17.9513
KH.C1.1018.v1.A.ND1-1	888	691.752	0	0
KH.C1.1018.v1.A.nonSL2-1	837	640.769	2	0.247704
KH.C1.1019.v1.A.SL1-1	2712	2515.72	33	1.04101
KH.C1.102.v1.A.ND2-1	1156	959.721	0	0
KH.C1.102.v1.A.SL4-1	1118	921.721	0	0
KH.C1.102.v2.A.ND1-1	1399	1202.72	0	0
KH.C1.102.v2.A.SL7-1	1413	1216.72	0	0
KH.C1.102.v2.A.nonSL5-1	1281	1084.72	0	0
KH.C1.102.v2.A.nonSL6-1	1268	1071.72	0	0
KH.C1.102.v2.R.ND1-1	1399	1202.72	0	0
KH.C1.102.v3.A.ND3-1	1305	1108.72	0	0
KH.C1.1020.v1.A.SL1-1	2837	2640.72	277	8.32457
KH.C1.1021.v1.A.ND1-1	2017	1820.72	496	21.6193
KH.C1.1022.v1.A.ND1-1	506	312.231	0	0
KH.C1.1022.v1.A.SL11-1	423	232.51	0	0
KH.C1.1022.v1.A.SL4-1	434	242.907	0	0
KH.C1.1022.v1.A.nonSL10-1	351	166.318	0	0
KH.C1.1022.v1.A.nonSL12-1	324	142.656	15	8.3446
KH.C1.1022.v1.A.nonSL13-1	376	188.91	0	0
KH.C1.1022.v1.A.nonSL14-1	331	148.674	0	0
KH.C1.1022.v1.A.nonSL15-1	327	145.228	0	0
KH.C1.1022.v1.A.nonSL16-1	357	171.704	0	0
KH.C1.1022.v1.A.nonSL17-1	391	202.601	0	0
KH.C1.1022.v1.A.nonSL18-1	408	218.455	0	0
KH.C1.1022.v1.A.nonSL19-1	389	200.779	0	0
KH.C1.1022.v1.A.nonSL2-1	393	204.462	0	0
KH.C1.1022.v1.A.nonSL20-1	374	187.068	0	0
KH.C1.1022.v1.A.nonSL21-1	363	177.121	0	0
KH.C1.1022.v1.A.nonSL3-1	337	153.983	0	0
KH.C1.1022.v1.A.nonSL5-1	335	152.165	0	0
KH.C1.1022.v1.A.nonSL6-1	388	199.89	0	0
KH.C1.1022.v1.A.nonSL7-1	336	153.08	0	0
KH.C1.1022.v1.A.nonSL8-1	361	175.295	0	0
KH.C1.1022.v1.A.nonSL9-1	333	150.418	0	0
KH.C1.1023.v1.A.SL1-1	2443	2246.72	9442	333.518
KH.C1.1024.v1.A.SL1-1	1554	1357.72	0.000122271	7.14687e-06
KH.C1.1024.v1.A.SL2-1	1572	1375.72	2557.61	147.539
KH.C1.1025.v1.A.SL2-1	3879	3682.72	10064	216.873
KH.C1.1025.v2.A.ND1-1	3762	3565.72	6.51909e-05	1.45092e-06
KH.C1.1025.v2.R.ND1-1	3762	3565.72	6.51909e-05	1.45092e-06
KH.C1.1026.v1.A.ND1-1	2226	2029.72	0	0
KH.C1.1026.v1.A.SL2-1	2186	1989.72	514.943	20.5386
KH.C1.1026.v1.A.SL3-1	740	544.006	0	0
KH.C1.1027.v1.A.ND1-1	2171	1974.72	109.937	4.41818
KH.C1.1027.v1.A.nonSL2-1	1996	1799.72	0	0
KH.C1.1027.v1.A.nonSL3-1	2026	1829.72	1258.6	54.5891
KH.C1.1027.v1.A.nonSL4-1	1985	1788.72	0	0
KH.C1.1027.v1.A.nonSL5-1	1991	1794.72	0	0
KH.C1.1027.v1.A.nonSL6-1	2002	1805.72	0	0
KH.C1.1027.v1.A.nonSL7-1	2019	1822.72	3931.11	171.159
KH.C1.1027.v1.A.nonSL8-1	1986	1789.72	3484.35	154.505
KH.C1.1028.v1.A.ND1-1	1220	1023.72	0	0
KH.C1.1029.v1.A.SL1-1	3278	3081.72	3356	86.4237
KH.C1.103.v1.A.ND1-1	615	419.629	202.668	38.3286
KH.C1.1030.v1.A.ND1-1	1013	816.721	62	6.02452
KH.C1.1031.v1.A.ND2-1	701	505.137	0	0
KH.C1.1031.v1.A.SL1-1	643	447.438	0	0
KH.C1.1031.v1.A.nonSL10-1	690	494.195	0	0
KH.C1.1031.v1.A.nonSL11-1	664	468.328	0.803279	0.13612
KH.C1.1031.v1.A.nonSL12-1	645	449.427	0	0
KH.C1.1031.v1.A.nonSL13-1	648	452.4	0	0
KH.C1.1031.v1.A.nonSL14-1	636	440.479	0.912134	0.164338
KH.C1.1031.v1.A.nonSL15-1	685	489.216	0	0
KH.C1.1031.v1.A.nonSL16-1	640	444.453	3.74125e-06	6.68029e-07
KH.C1.1031.v1.A.nonSL3-1	673	477.277	0	0
KH.C1.1031.v1.A.nonSL4-1	694	498.162	0	0
KH.C1.1031.v1.A.nonSL5-1	672	476.277	0	0
KH.C1.1031.v1.A.nonSL6-1	634	438.49	472.533	85.5218
KH.C1.1031.v1.A.nonSL7-1	679	483.265	0	0
KH.C1.1031.v1.A.nonSL8-1	683	487.22	0	0
KH.C1.1031.v1.A.nonSL9-1	663	467.328	15.3772	2.61133
KH.C1.1032.v1.A.SL1-1	2058	1861.72	0	0
KH.C1.1032.v1.A.SL2-1	2113	1916.72	4419.99	183.006
KH.C1.1033.v1.A.SL1-1	1614	1417.72	151.808	8.49784
KH.C1.1033.v1.A.SL2-1	1657	1460.72	2.94163	0.159818
KH.C1.1033.v1.A.SL3-1	1660	1463.72	920.25	49.8944
KH.C1.1034.v1.B.SL1-1	1695	1498.72	216.071	11.4414
KH.C1.1035.v1.A.SL1-1	764	567.941	1	0.139734
KH.C1.1035.v1.A.SL2-1	892	695.752	0	0
KH.C1.1036.v1.A.ND1-1	611	415.653	0	0
KH.C1.1037.v1.A.SL1-1	3040	2843.72	8.88663	0.248001
KH.C1.1037.v2.A.SL2-1	2720	2523.72	223.113	7.01598
KH.C1.1038.v1.A.ND1-1	871	674.752	0	0
KH.C1.1039.v1.A.SL1-1	2839	2642.72	0	0
KH.C1.1039.v1.A.SL2-1	2742	2545.72	0	0
KH.C1.1039.v1.A.SL8-1	2618	2421.72	0	0
KH.C1.1039.v1.A.nonSL10-1	2624	2427.72	0	0
KH.C1.1039.v1.A.nonSL11-1	2566	2369.72	3	0.100468
KH.C1.1039.v1.A.nonSL12-1	2619	2422.72	0	0
KH.C1.1039.v1.A.nonSL13-1	2626	2429.72	0	0
KH.C1.1039.v1.A.nonSL14-1	2601	2404.72	0	0
KH.C1.1039.v1.A.nonSL15-1	2627	2430.72	0	0
KH.C1.1039.v1.A.nonSL16-1	2607	2410.72	0	0
KH.C1.1039.v1.A.nonSL3-1	2629	2432.72	0	0
KH.C1.1039.v1.A.nonSL4-1	2625	2428.72	0	0
KH.C1.1039.v1.A.nonSL5-1	2605	2408.72	0	0
KH.C1.1039.v1.A.nonSL6-1	2621	2424.72	0	0
KH.C1.1039.v1.A.nonSL7-1	2659	2462.72	0	0
KH.C1.1039.v1.A.nonSL9-1	2623	2426.72	0	0
KH.C1.104.v1.A.SL1-1	1269	1072.72	1938	143.374
KH.C1.1040.v1.A.SL1-1	847	650.758	2417.16	294.774
KH.C1.1040.v1.A.SL2-1	951	754.734	61.8822	6.50693
KH.C1.1040.v1.A.SL3-1	798	601.805	0	0
KH.C1.1040.v1.A.SL5-1	890	693.752	636.961	72.8639
KH.C1.1040.v1.A.nonSL4-1	818	621.774	0	0
KH.C1.1041.v1.A.SL1-1	1463	1266.72	2301.49	144.189
KH.C1.1042.v1.A.nonSL2-1	550	355.382	54.4859	12.1673
KH.C1.1042.v2.A.ND1-1	1231	1034.72	52.65	4.03812
KH.C1.1043.v1.A.ND1-1	3106	2909.72	1320.86	36.0255
KH.C1.1043.v1.A.SL1-1	3106	2909.72	1320.86	36.0255
KH.C1.1043.v2.A.SL2-1	2801	2604.72	0	0
KH.C1.1044.v1.A.SL1-1	2183	1986.72	2896	115.682
KH.C1.1045.v1.A.SL1-1	2408	2211.72	44.4344	1.59439
KH.C1.1045.v1.A.SL2-1	2415	2218.72	0.565588	0.0202303
KH.C1.1046.v1.A.SL1-1	4550	4353.72	5629	102.607
KH.C1.1047.v1.A.ND1-1	322	140.966	4	2.2519
KH.C1.1048.v1.A.ND1-1	1093	896.721	0	0
KH.C1.1048.v1.A.SL2-1	930	733.746	14	1.51421
KH.C1.1049.v1.A.ND1-1	991	794.734	0	0
KH.C1.1049.v1.A.SL4-1	987	790.734	0	0
KH.C1.1049.v2.A.ND2-1	964	767.734	0	0
KH.C1.1049.v2.A.nonSL3-1	972	775.734	0	0
KH.C1.1049.v2.R.ND2-1	964	767.734	0	0
KH.C1.105.v1.A.ND1-1	1557	1360.72	844.224	49.2372
KH.C1.1050.v1.A.ND1-1	126	19.1192	0	0
KH.C1.1051.v1.A.SL1-1	5584	5387.72	53.9852	0.795195
KH.C1.1051.v2.A.SL2-1	1072	875.721	0	0
KH.C1.1051.v3.A.SL3-1	1340	1143.72	23.4471	1.62695
KH.C1.1051.v4.A.SL4-1	5085	4888.72	205.568	3.33706
KH.C1.1052.v1.A.ND1-1	1797	1600.72	38.1034	1.88909
KH.C1.1052.v1.A.SL2-1	1799	1602.72	6.79311	0.336368
KH.C1.1052.v1.R.ND1-1	1797	1600.72	38.1034	1.88909
KH.C1.1053.v1.A.ND1-1	1931	1734.72	3	0.137245
KH.C1.1054.v1.A.SL1-1	3135	2938.72	6744	182.122
KH.C1.1055.v1.A.ND1-1	1192	995.721	4.32014	0.344322
KH.C1.1056.v1.A.ND1-1	2118	1921.72	4993	206.194
KH.C1.1057.v1.A.SL1-1	2025	1828.72	2737	118.777
KH.C1.1058.v1.A.SL1-1	2584	2387.72	2263	75.2151
KH.C1.1059.v1.A.ND1-1	2822	2625.72	987	29.8313
KH.C1.106.v1.A.ND2-1	2166	1969.72	136	5.47947
KH.C1.106.v2.A.ND1-1	2194	1997.72	0	0
KH.C1.1060.v1.A.ND1-1	1995	1798.72	239.444	10.5644
KH.C1.1061.v1.A.ND1-1	1471	1274.72	2	0.124514
KH.C1.1062.v1.A.ND2-1	1510	1313.72	1445.09	87.2965
KH.C1.1062.v1.A.SL1-1	1470	1273.72	728.46	45.3874
KH.C1.1063.v1.A.SL1-1	1649	1452.72	52	2.8407
KH.C1.1064.v1.A.SL1-1	1816	1619.72	2354.09	115.342
KH.C1.1065.v1.A.SL1-1	3121	2924.72	3631.09	98.5273
KH.C1.1066.v1.A.SL1-1	1523	1326.72	0	0
KH.C1.1066.v1.A.nonSL2-1	1425	1228.72	0	0
KH.C1.1066.v1.A.nonSL3-1	1450	1253.72	98	6.2034
KH.C1.1066.v1.A.nonSL4-1	1429	1232.72	0	0
KH.C1.1067.v1.A.SL1-1	1030	833.721	18	1.71339
KH.C1.1068.v1.B.ND1-1	1877	1680.72	0	0
KH.C1.1069.v1.A.ND1-1	848	651.758	135.805	16.5362
KH.C1.107.v1.A.ND1-1	1859	1662.72	141	6.72983
KH.C1.1070.v1.A.ND1-1	723	527.06	15.1627	2.28308
KH.C1.1071.v1.A.ND1-1	949	752.734	16.1081	1.69827
KH.C1.1072.v1.A.ND1-1	282	107.627	0	0
KH.C1.1072.v1.A.nonSL2-1	291	114.938	0	0
KH.C1.1072.v1.R.ND1-1	282	107.627	0	0
KH.C1.1073.v1.A.SL1-1	1225	1028.72	57.1544	4.40916
KH.C1.1074.v1.A.ND1-1	2453	2256.72	794.5	27.9396
KH.C1.1074.v1.A.SL1-1	2453	2256.72	794.5	27.9396
KH.C1.1075.v1.A.SL1-1	1570	1373.72	611.409	35.3214
KH.C1.1075.v1.A.SL2-1	1344	1147.72	66.1778	4.57594
KH.C1.1075.v1.A.SL3-1	1367	1170.72	5.60883e-05	3.8021e-06
KH.C1.1076.v1.A.SL1-1	3302	3105.72	1953.01	49.9052
KH.C1.1076.v1.A.SL2-1	3315	3118.72	1966.67	50.0448
KH.C1.1076.v1.A.SL3-1	3298	3101.72	1251.91	32.0313
KH.C1.1077.v1.A.ND1-1	1631	1434.72	39.0331	2.15908
KH.C1.1077.v1.A.nonSL2-1	1568	1371.72	18.2818	1.05769
KH.C1.1077.v1.A.nonSL3-1	1565	1368.72	375.97	21.7993
KH.C1.1077.v2.A.ND1-1	1667	1470.72	26.9912	1.45645
KH.C1.1077.v2.A.nonSL2-1	1604	1407.72	12.8148	0.722436
KH.C1.1077.v2.A.nonSL3-1	1601	1404.72	243.909	13.7798
KH.C1.1078.v1.A.ND1-1	2139	1942.72	12.1493	0.496303
KH.C1.1079.v1.A.ND2-1	2003	1806.72	94.9242	4.16956
KH.C1.1079.v1.A.SL4-1	1487	1290.72	390.182	23.9905
KH.C1.1079.v1.A.SL5-1	1489	1292.72	45.988	2.82322
KH.C1.1079.v1.A.nonSL3-1	1585	1388.72	80.6941	4.61138
KH.C1.1079.v1.A.nonSL6-1	1584	1387.72	218.211	12.479
KH.C1.1079.v2.A.ND1-1	1399	1202.72	0	0
KH.C1.1079.v3.A.SL7-1	815	618.784	0	0
KH.C1.108.v1.A.ND1-1	1216	1019.72	115.877	9.01824
KH.C1.108.v1.A.SL1-1	1216	1019.72	115.877	9.01824
KH.C1.108.v1.A.SL2-1	1194	997.721	337.245	26.8251
KH.C1.1080.v1.A.SL1-1	1086	889.721	0.00192347	0.000171568
KH.C1.1080.v1.A.SL2-1	1157	960.721	0	0
KH.C1.1080.v1.A.SL3-1	1117	920.721	0	0
KH.C1.1080.v1.A.SL4-1	1080	883.721	21.9981	1.97549
KH.C1.1081.v1.A.SL1-1	2921	2724.72	4602	134.038
KH.C1.1082.v1.A.ND1-1	1583	1386.72	0	0
KH.C1.1082.v1.A.nonSL2-1	1557	1360.72	597	34.8185
KH.C1.1083.v1.A.SL1-1	3916	3719.72	1718.23	36.6586
KH.C1.1084.v1.A.SL1-1	567	372.19	0	0
KH.C1.1084.v1.A.nonSL2-1	538	343.572	0	0
KH.C1.1084.v1.A.nonSL3-1	536	341.615	0	0
KH.C1.1085.v1.A.SL1-1	3408	3211.72	121	2.98987
KH.C1.1085.v2.A.SL2-1	19	9.85714	0	0
KH.C1.1086.v1.A.ND1-1	3522	3325.72	430.154	10.2646
KH.C1.1086.v1.A.SL2-1	3528	3331.72	35.691	0.850148
KH.C1.1086.v1.R.ND1-1	3522	3325.72	430.154	10.2646
KH.C1.1087.v1.A.ND1-1	2199	2002.72	8.29458	0.328684
KH.C1.1088.v1.A.SL1-1	1554	1357.72	0	0
KH.C1.1089.v1.A.ND1-1	1191	994.721	925.132	73.8086
KH.C1.109.v1.A.SL1-1	2106	1909.72	2519	104.68
KH.C1.1090.v1.A.SL1-1	4388	4191.72	1580.49	29.9229
KH.C1.1091.v1.C.ND1-1	705	509.125	1	0.155876
KH.C1.1092.v1.A.ND1-1	1654	1457.72	69.4153	3.77907
KH.C1.1092.v1.A.SL3-1	1549	1352.72	373.585	21.9172
KH.C1.1092.v1.A.nonSL2-1	1645	1448.72	0	0
KH.C1.1093.v1.A.ND2-1	2281	2084.72	15.2417	0.580218
KH.C1.1093.v1.R.ND2-1	2281	2084.72	15.2417	0.580218
KH.C1.1093.v2.A.ND1-1	2355	2158.72	0	0
KH.C1.1093.v2.R.ND1-1	2355	2158.72	0	0
KH.C1.1093.v3.A.SL3-1	2445	2248.72	13.7117	0.483905
KH.C1.1094.v1.A.SL1-1	1883	1686.72	92.5769	4.35576
KH.C1.1095.v1.A.SL1-1	1707	1510.72	4747	249.367
KH.C1.1096.v1.A.ND1-1	2134	1937.72	91	3.72696
KH.C1.1097.v1.A.ND1-1	439	247.651	21	6.72952
KH.C1.1098.v1.B.ND1-1	2043	1846.72	2.92628	0.125753
KH.C1.1098.v1.B.SL2-1	2047	1850.72	0.147448	0.00632268
KH.C1.1098.v1.R.ND1-1	2043	1846.72	2.92628	0.125753
KH.C1.1099.v1.A.SL1-1	2681	2484.72	1923	61.4195
KH.C1.1099.v1.A.SL3-1	660	464.332	0	0
KH.C1.1099.v1.A.nonSL2-1	2131	1934.72	0	0
KH.C1.11.v1.A.SL1-5	1089	892.721	19.6333	1.74535
KH.C1.11.v1.A.nonSL2-5	1116	919.721	0.172254	0.0148634
KH.C1.11.v2.A.SL1-3	2150	1953.72	9841.87	399.778
KH.C1.11.v2.A.nonSL2-3	2177	1980.72	1085.37	43.4871
KH.C1.11.v3.A.SL1-4	506	312.231	0	0
KH.C1.11.v3.A.nonSL2-4	533	338.683	0	0
KH.C1.11.v4.A.SL1-1	899	702.752	14.5184	1.63954
KH.C1.11.v4.A.nonSL2-1	926	729.746	0.0372139	0.00404704
KH.C1.11.v5.A.SL1-2	1400	1203.72	313.352	20.6591
KH.C1.11.v5.A.nonSL2-2	1427	1230.72	9.04315	0.583129
KH.C1.110.v1.A.SL1-1	1981	1784.72	22.1366	0.984338
KH.C1.110.v1.A.SL2-1	1927	1730.72	84.4729	3.87342
KH.C1.110.v2.A.SL1-2	1369	1172.72	7.17135	0.4853
KH.C1.110.v2.A.SL2-2	1315	1118.72	55.1979	3.91566
KH.C1.110.v3.A.SL3-2	655	459.359	0	0
KH.C1.110.v4.A.SL3-1	1207	1010.72	121.021	9.50243
KH.C1.1100.v1.A.ND1-1	3217	3020.72	195.087	5.12534
KH.C1.1100.v1.A.SL2-1	3228	3031.72	3895.83	101.98
KH.C1.1100.v1.R.ND1-1	3217	3020.72	195.087	5.12534
KH.C1.1101.v1.A.SL1-1	4036	3839.72	4879.6	100.853
KH.C1.1101.v2.A.ND2-1	4190	3993.72	233.399	4.63795
KH.C1.1102.v1.A.ND1-1	953	756.734	961.674	100.853
KH.C1.1102.v2.A.SL2-1	700	504.142	320.326	50.4247
KH.C1.1103.v1.A.SL1-1	1359	1162.72	1290	88.0478
KH.C1.1104.v1.A.SL1-1	1688	1491.72	7340.44	390.516
KH.C1.1105.v1.A.ND1-1	1333	1136.72	7	0.488707
KH.C1.1106.v1.A.SL1-1	1905	1708.72	1225.87	56.9347
KH.C1.1107.v1.A.ND1-1	2081	1884.72	17.6831	0.744588
KH.C1.1107.v1.A.nonSL2-1	2106	1909.72	50.0637	2.08045
KH.C1.1107.v1.A.nonSL3-1	2102	1905.72	905.873	37.7235
KH.C1.1107.v1.A.nonSL4-1	2074	1877.72	926.395	39.1534
KH.C1.1107.v1.A.nonSL5-1	2059	1862.72	596.476	25.4126
KH.C1.1107.v1.A.nonSL6-1	2054	1857.72	972.591	41.5484
KH.C1.1107.v1.R.ND1-1	2081	1884.72	17.6831	0.744588
KH.C1.1108.v1.A.ND1-1	952	755.734	0	0
KH.C1.1109.v1.A.SL1-1	3148	2951.72	1476.56	39.6991
KH.C1.1109.v1.A.SL2-1	3157	2960.72	22.0456	0.590921
KH.C1.1109.v2.A.SL3-1	3028	2831.72	1301.78	36.483
KH.C1.1109.v2.A.nonSL4-1	2879	2682.72	0.0979798	0.00289845
KH.C1.1109.v2.A.nonSL6-1	2910	2713.72	0.00313279	9.16159e-05
KH.C1.1109.v3.A.SL5-1	1094	897.721	291.515	25.7705
KH.C1.111.v1.A.SL1-1	1011	814.721	15.3983	1.49992
KH.C1.111.v2.A.SL1-2	3115	2918.72	6004.6	163.266
KH.C1.111.v3.A.SL3-2	2790	2593.72	0	0
KH.C1.111.v4.A.ND2-2	2956	2759.72	0	0
KH.C1.111.v4.R.ND2-2	2956	2759.72	0	0
KH.C1.111.v5.A.SL3-2	2892	2695.72	0	0
KH.C1.1110.v1.A.SL1-1	1720	1523.72	368.066	19.1701
KH.C1.1110.v1.A.SL2-1	1711	1514.72	0.115554	0.0060542
KH.C1.1111.v1.A.ND1-1	496	302.48	7	1.83656
KH.C1.1112.v1.A.ND1-1	1730	1533.72	165.174	8.54672
KH.C1.1112.v1.A.SL6-1	1661	1464.72	2536.13	137.411
KH.C1.1112.v1.A.nonSL2-1	1713	1516.72	19.0004	0.994171
KH.C1.1112.v1.A.nonSL3-1	1666	1469.72	22.9247	1.23786
KH.C1.1112.v1.A.nonSL4-1	1716	1519.72	1.24061	0.0647854
KH.C1.1112.v1.A.nonSL5-1	1138	941.721	0	0
KH.C1.1112.v1.A.nonSL7-1	1711	1514.72	117.53	6.15773
KH.C1.1113.v1.A.ND1-1	1067	870.721	27.0454	2.46501
KH.C1.1114.v1.A.SL1-1	2361	2164.72	824.719	30.2349
KH.C1.1114.v1.A.SL2-1	2340	2143.72	1033.28	38.252
KH.C1.1115.v1.A.ND1-1	1031	834.721	3	0.285223
KH.C1.1116.v1.A.SL1-1	1125	928.721	138	11.7923
KH.C1.1117.v1.A.SL1-2	1527	1330.72	476.568	28.4212
KH.C1.1117.v2.A.SL1-1	1373	1176.72	163.343	11.0162
KH.C1.1118.v1.A.SL1-1	1449	1252.72	1512.39	95.8109
KH.C1.1118.v2.A.SL2-1	827	630.769	0	0
KH.C1.1119.v1.A.SL1-1	2874	2677.72	6553	194.213
KH.C1.112.v1.A.ND1-1	1225	1028.72	219	16.8947
KH.C1.112.v2.A.SL2-1	950	753.734	0	0
KH.C1.1120.v1.A.SL1-1	1051	854.721	649.54	60.3095
KH.C1.1120.v1.A.SL2-1	1067	870.721	707.46	64.4804
KH.C1.1121.v1.A.SL1-1	1546	1349.72	208	12.2299
KH.C1.1122.v1.A.ND1-1	1927	1730.72	1.4344	0.0657728
KH.C1.1122.v1.A.SL2-1	1930	1733.72	0.131206	0.00600593
KH.C1.1122.v1.R.ND1-1	1927	1730.72	1.4344	0.0657728
