target_id	length	eff_length	est_counts	tpm
KH.C1.1004.v1.A.nonSL9-1	2135	1909.26	2.4487	0.0982954
KH.C1.1004.v1.R.ND1-1	2124	1898.26	6.11701	0.246971
KH.C1.1005.v1.A.SL1-1	5484	5258.26	243.995	3.55632
KH.C1.1005.v2.A.SL2-1	2510	2284.26	171.005	5.73756
KH.C1.1006.v1.A.ND1-1	274	95.7678	25	20.0071
KH.C1.1007.v1.A.ND1-1	1056	830.26	0	0
KH.C1.1007.v1.A.nonSL2-1	1079	853.26	120.89	10.8585
KH.C1.1007.v1.R.ND1-1	1056	830.26	0	0
KH.C1.1008.v1.A.ND1-1	1845	1619.26	466.957	22.1016
KH.C1.1008.v1.R.ND1-1	1845	1619.26	466.957	22.1016
KH.C1.1008.v2.A.SL2-1	2045	1819.26	845.956	35.6382
KH.C1.1009.v1.A.SL1-1	2461	2235.26	2278	78.1068
KH.C1.101.v1.A.ND2-1	1454	1228.26	0	0
KH.C1.101.v1.A.SL1-1	1221	995.26	350.275	26.9734
KH.C1.101.v1.A.nonSL4-1	1479	1253.26	0	0
KH.C1.101.v1.A.nonSL5-1	1475	1249.26	0	0
KH.C1.101.v1.A.nonSL6-1	1360	1134.26	0	0
KH.C1.101.v1.R.ND2-1	1454	1228.26	0	0
KH.C1.101.v2.A.ND3-1	1396	1170.26	280.862	18.3939
KH.C1.101.v2.A.nonSL4-1	1416	1190.26	1.44526e-08	9.30607e-10
KH.C1.101.v2.A.nonSL5-1	1412	1186.26	1.59865e-06	1.03285e-07
KH.C1.101.v2.A.nonSL6-1	1297	1071.26	0	0
KH.C1.101.v2.R.ND3-1	1396	1170.26	280.862	18.3939
KH.C1.1010.v1.A.ND1-1	2591	2365.26	40	1.29612
KH.C1.1011.v1.A.SL1-1	1588	1362.26	1613	90.748
KH.C1.1012.v1.A.SL1-1	1096	870.26	619	54.5136
KH.C1.1013.v1.A.ND1-1	720	495.378	1220	188.75
KH.C1.1014.v1.A.ND1-1	915	689.378	205.957	22.8971
KH.C1.1014.v1.A.SL13-1	811	585.744	0	0
KH.C1.1014.v1.A.SL19-1	54	17.4194	0	0
KH.C1.1014.v1.A.SL22-1	814	588.736	0	0
KH.C1.1014.v1.A.SL4-1	754	529.062	0	0
KH.C1.1014.v1.A.SL6-1	876	650.452	1.92611e-07	2.26949e-08
KH.C1.1014.v1.A.SL7-1	887	661.408	0.0761351	0.00882223
KH.C1.1014.v1.A.nonSL10-1	855	629.519	0	0
KH.C1.1014.v1.A.nonSL11-1	889	663.403	0.00112968	0.000130509
KH.C1.1014.v1.A.nonSL12-1	904	678.388	0	0
KH.C1.1014.v1.A.nonSL14-1	841	615.588	0	0
KH.C1.1014.v1.A.nonSL15-1	844	618.574	0	0
KH.C1.1014.v1.A.nonSL16-1	846	620.57	0	0
KH.C1.1014.v1.A.nonSL17-1	888	662.408	0.00921132	0.00106576
KH.C1.1014.v1.A.nonSL18-1	850	624.523	0	0
KH.C1.1014.v1.A.nonSL2-1	896	670.393	7.06584e-07	8.07787e-08
KH.C1.1014.v1.A.nonSL20-1	935	709.342	0	0
KH.C1.1014.v1.A.nonSL21-1	910	684.383	3.99468e-05	4.47348e-06
KH.C1.1014.v1.A.nonSL23-1	857	631.519	0	0
KH.C1.1014.v1.A.nonSL3-1	878	652.452	0.000149259	1.7533e-05
KH.C1.1014.v1.A.nonSL5-1	898	672.393	1.58006e-05	1.801e-06
KH.C1.1014.v1.A.nonSL8-1	899	673.393	1.97873e-06	2.25206e-07
KH.C1.1014.v1.A.nonSL9-1	839	613.593	0	0
KH.C1.1014.v1.R.ND1-1	915	689.378	205.957	22.8971
KH.C1.1015.v1.A.ND1-1	699	474.652	0	0
KH.C1.1016.v1.A.SL3-1	4056	3830.26	16550.3	331.162
KH.C1.1016.v2.A.SL2-1	4023	3797.26	4232.74	85.4308
KH.C1.1016.v3.A.SL2-2	866	640.476	55.6821	6.66309
KH.C1.1016.v4.A.SL1-1	3837	3611.26	15807.3	335.476
KH.C1.1017.v1.A.SL1-1	4290	4064.26	4544	85.688
KH.C1.1018.v1.A.ND1-1	888	662.408	9	1.04131
KH.C1.1018.v1.A.nonSL2-1	837	611.615	0	0
KH.C1.1019.v1.A.SL1-1	2712	2486.26	130	4.00737
KH.C1.102.v1.A.ND2-1	1156	930.26	0	0
KH.C1.102.v1.A.SL4-1	1118	892.26	0	0
KH.C1.102.v2.A.ND1-1	1399	1173.26	0	0
KH.C1.102.v2.A.SL7-1	1413	1187.26	0	0
KH.C1.102.v2.A.nonSL5-1	1281	1055.26	0	0
KH.C1.102.v2.A.nonSL6-1	1268	1042.26	0	0
KH.C1.102.v2.R.ND1-1	1399	1173.26	0	0
KH.C1.102.v3.A.ND3-1	1305	1079.26	0	0
KH.C1.1020.v1.A.SL1-1	2837	2611.26	362	10.6248
KH.C1.1021.v1.A.ND1-1	2017	1791.26	559	23.9175
KH.C1.1022.v1.A.ND1-1	506	289.329	0	0
KH.C1.1022.v1.A.SL11-1	423	214.727	0	0
KH.C1.1022.v1.A.SL4-1	434	224.346	0	0
KH.C1.1022.v1.A.nonSL10-1	351	154.31	0	0
KH.C1.1022.v1.A.nonSL12-1	324	132.903	89.6993	51.727
KH.C1.1022.v1.A.nonSL13-1	376	174.835	6.54262e-06	2.86804e-06
KH.C1.1022.v1.A.nonSL14-1	331	138.484	0	0
KH.C1.1022.v1.A.nonSL15-1	327	135.283	0	0
KH.C1.1022.v1.A.nonSL16-1	357	159.125	0	0
KH.C1.1022.v1.A.nonSL17-1	391	187.155	0	0
KH.C1.1022.v1.A.nonSL18-1	408	201.762	0	0
KH.C1.1022.v1.A.nonSL19-1	389	185.52	0	0
KH.C1.1022.v1.A.nonSL2-1	393	188.874	0	0
KH.C1.1022.v1.A.nonSL20-1	374	173.168	4.3007	1.90342
KH.C1.1022.v1.A.nonSL21-1	363	164.003	0	0
KH.C1.1022.v1.A.nonSL3-1	337	143.098	0	0
KH.C1.1022.v1.A.nonSL5-1	335	141.534	0	0
KH.C1.1022.v1.A.nonSL6-1	388	184.712	0	0
KH.C1.1022.v1.A.nonSL7-1	336	142.32	0	0
KH.C1.1022.v1.A.nonSL8-1	361	162.351	0	0
KH.C1.1022.v1.A.nonSL9-1	333	140.02	0	0
KH.C1.1023.v1.A.SL1-1	2443	2217.26	13465	465.428
KH.C1.1024.v1.A.SL1-1	1554	1328.26	665.436	38.396
KH.C1.1024.v1.A.SL2-1	1572	1346.26	897.475	51.0924
KH.C1.1025.v1.A.SL2-1	3879	3653.26	6001	125.894
KH.C1.1025.v2.A.ND1-1	3762	3536.26	6.4929e-05	1.4072e-06
KH.C1.1025.v2.R.ND1-1	3762	3536.26	6.4929e-05	1.4072e-06
KH.C1.1026.v1.A.ND1-1	2226	2000.26	0	0
KH.C1.1026.v1.A.SL2-1	2186	1960.26	292.709	11.4442
KH.C1.1026.v1.A.SL3-1	740	515.187	0	0
KH.C1.1027.v1.A.ND1-1	2171	1945.26	116.365	4.58468
KH.C1.1027.v1.A.nonSL2-1	1996	1770.26	0	0
KH.C1.1027.v1.A.nonSL3-1	2026	1800.26	10.4894	0.446557
KH.C1.1027.v1.A.nonSL4-1	1985	1759.26	0	0
KH.C1.1027.v1.A.nonSL5-1	1991	1765.26	0	0
KH.C1.1027.v1.A.nonSL6-1	2002	1776.26	0	0
KH.C1.1027.v1.A.nonSL7-1	2019	1793.26	2432.9	103.979
KH.C1.1027.v1.A.nonSL8-1	1986	1760.26	4875.25	212.267
KH.C1.1028.v1.A.ND1-1	1220	994.26	29	2.23543
KH.C1.1029.v1.A.SL1-1	3278	3052.26	2538	63.7284
KH.C1.103.v1.A.ND1-1	615	392.616	102.024	19.9159
KH.C1.1030.v1.A.ND1-1	1013	787.26	242	23.5592
KH.C1.1031.v1.A.ND2-1	701	476.623	0	0
KH.C1.1031.v1.A.SL1-1	643	419.783	0	0
KH.C1.1031.v1.A.nonSL10-1	690	465.809	0	0
KH.C1.1031.v1.A.nonSL11-1	664	440.313	2.60962	0.454233
KH.C1.1031.v1.A.nonSL12-1	645	421.724	0	0
KH.C1.1031.v1.A.nonSL13-1	648	424.654	0	0
KH.C1.1031.v1.A.nonSL14-1	636	412.998	0.932694	0.173083
KH.C1.1031.v1.A.nonSL15-1	685	460.913	0	0
KH.C1.1031.v1.A.nonSL16-1	640	416.88	1.94687e-06	3.57922e-07
KH.C1.1031.v1.A.nonSL3-1	673	449.16	0	0
KH.C1.1031.v1.A.nonSL4-1	694	469.701	0	0
KH.C1.1031.v1.A.nonSL5-1	672	448.177	0	0
KH.C1.1031.v1.A.nonSL6-1	634	411.063	662.98	123.61
KH.C1.1031.v1.A.nonSL7-1	679	455.022	0	0
KH.C1.1031.v1.A.nonSL8-1	683	458.947	0	0
KH.C1.1031.v1.A.nonSL9-1	663	439.329	59.4781	10.376
KH.C1.1032.v1.A.SL1-1	2058	1832.26	0	0
KH.C1.1032.v1.A.SL2-1	2113	1887.26	8175.99	332.025
KH.C1.1033.v1.A.SL1-1	1614	1388.26	345.175	19.056
KH.C1.1033.v1.A.SL2-1	1657	1431.26	0.345945	0.0185247
KH.C1.1033.v1.A.SL3-1	1660	1434.26	311.479	16.6442
KH.C1.1034.v1.B.SL1-1	1695	1469.26	416.302	21.7156
KH.C1.1035.v1.A.SL1-1	764	539.01	0	0
KH.C1.1035.v1.A.SL2-1	892	666.398	5	0.575041
KH.C1.1036.v1.A.ND1-1	611	388.742	2	0.394304
KH.C1.1037.v1.A.SL1-1	3040	2814.26	96.7402	2.63455
KH.C1.1037.v2.A.SL2-1	2720	2494.26	133.26	4.09468
KH.C1.1038.v1.A.ND1-1	871	645.457	38	4.51211
KH.C1.1039.v1.A.SL1-1	2839	2613.26	55.955	1.64104
KH.C1.1039.v1.A.SL2-1	2742	2516.26	0	0
KH.C1.1039.v1.A.SL8-1	2618	2392.26	0.121259	0.00388481
KH.C1.1039.v1.A.nonSL10-1	2624	2398.26	0.0036547	0.000116793
KH.C1.1039.v1.A.nonSL11-1	2566	2340.26	0	0
KH.C1.1039.v1.A.nonSL12-1	2619	2393.26	0.0676041	0.00216494
KH.C1.1039.v1.A.nonSL13-1	2626	2400.26	0.00113957	3.63871e-05
KH.C1.1039.v1.A.nonSL14-1	2601	2375.26	0	0
KH.C1.1039.v1.A.nonSL15-1	2627	2401.26	0.00063657	2.03175e-05
KH.C1.1039.v1.A.nonSL16-1	2607	2381.26	76.1901	2.45219
KH.C1.1039.v1.A.nonSL3-1	2629	2403.26	0.000198778	6.33915e-06
KH.C1.1039.v1.A.nonSL4-1	2625	2399.26	0.00204054	6.51823e-05
KH.C1.1039.v1.A.nonSL5-1	2605	2379.26	246.631	7.94453
KH.C1.1039.v1.A.nonSL6-1	2621	2395.26	0.0210284	0.000672848
KH.C1.1039.v1.A.nonSL7-1	2659	2433.26	0	0
KH.C1.1039.v1.A.nonSL9-1	2623	2397.26	0.00654733	0.000209321
KH.C1.104.v1.A.SL1-1	1269	1043.26	567	41.6537
KH.C1.1040.v1.A.SL1-1	847	621.56	3232.32	398.56
KH.C1.1040.v1.A.SL2-1	951	725.299	71.4628	7.55137
KH.C1.1040.v1.A.SL3-1	798	572.783	0	0
KH.C1.1040.v1.A.SL5-1	890	664.403	291.22	33.5933
KH.C1.1040.v1.A.nonSL4-1	818	592.7	0	0
KH.C1.1041.v1.A.SL1-1	1463	1237.26	1003.65	62.1704
KH.C1.1042.v1.A.nonSL2-1	550	330.505	61.6963	14.3068
KH.C1.1042.v2.A.ND1-1	1231	1005.26	5.95926	0.454336
KH.C1.1043.v1.A.ND1-1	3106	2880.26	777.355	20.6848
KH.C1.1043.v1.A.SL1-1	3106	2880.26	777.355	20.6848
KH.C1.1043.v2.A.SL2-1	2801	2575.26	0	0
KH.C1.1044.v1.A.SL1-1	2183	1957.26	2371	92.8423
KH.C1.1045.v1.A.SL1-1	2408	2182.26	2.57687e-06	9.05001e-08
KH.C1.1045.v1.A.SL2-1	2415	2189.26	555	19.4294
KH.C1.1046.v1.A.SL1-1	4550	4324.26	3962	70.2208
KH.C1.1047.v1.A.ND1-1	322	131.326	1	0.583594
KH.C1.1048.v1.A.ND1-1	1093	867.26	15.9698	1.41128
KH.C1.1048.v1.A.SL2-1	930	704.342	9.03016	0.982596
KH.C1.1049.v1.A.ND1-1	991	765.26	0	0
KH.C1.1049.v1.A.SL4-1	987	761.26	0	0
KH.C1.1049.v2.A.ND2-1	964	738.288	0	0
KH.C1.1049.v2.A.nonSL3-1	972	746.277	0	0
KH.C1.1049.v2.R.ND2-1	964	738.288	0	0
KH.C1.105.v1.A.ND1-1	1557	1331.26	411.827	23.7091
KH.C1.1050.v1.A.ND1-1	126	18.7136	0	0
KH.C1.1051.v1.A.SL1-1	5584	5358.26	0	0
KH.C1.1051.v2.A.SL2-1	1072	846.26	26.9597	2.4416
KH.C1.1051.v3.A.SL3-1	1340	1114.26	0	0
KH.C1.1051.v4.A.SL4-1	5085	4859.26	138.04	2.1772
KH.C1.1052.v1.A.ND1-1	1797	1571.26	20.7477	1.01201
KH.C1.1052.v1.A.SL2-1	1799	1573.26	3.50469	0.170731
KH.C1.1052.v1.R.ND1-1	1797	1571.26	20.7477	1.01201
KH.C1.1053.v1.A.ND1-1	1931	1705.26	3	0.134832
KH.C1.1054.v1.A.SL1-1	3135	2909.26	3544	93.3629
KH.C1.1055.v1.A.ND1-1	1192	966.26	2.86968	0.227616
KH.C1.1056.v1.A.ND1-1	2118	1892.26	3236	131.066
KH.C1.1057.v1.A.SL1-1	2025	1799.26	1731	73.7337
KH.C1.1058.v1.A.SL1-1	2584	2358.26	867	28.1767
KH.C1.1059.v1.A.ND1-1	2822	2596.26	680	20.0735
KH.C1.106.v1.A.ND2-1	2166	1940.26	41.6369	1.64468
KH.C1.106.v2.A.ND1-1	2194	1968.26	8.3248e-08	3.24156e-09
KH.C1.1060.v1.A.ND1-1	1995	1769.26	104.399	4.52237
KH.C1.1061.v1.A.ND1-1	1471	1245.26	28	1.7233
KH.C1.1062.v1.A.ND2-1	1510	1284.26	64.213	3.83207
KH.C1.1062.v1.A.SL1-1	1470	1244.26	1258.73	77.5326
KH.C1.1063.v1.A.SL1-1	1649	1423.26	17.1323	0.92256
KH.C1.1064.v1.A.SL1-1	1816	1590.26	9206.65	443.707
KH.C1.1065.v1.A.SL1-1	3121	2895.26	3639.37	96.3388
KH.C1.1066.v1.A.SL1-1	1523	1297.26	35.5414	2.09976
KH.C1.1066.v1.A.nonSL2-1	1425	1199.26	3.65016e-08	2.33271e-09
KH.C1.1066.v1.A.nonSL3-1	1450	1224.26	25.4586	1.59376
KH.C1.1066.v1.A.nonSL4-1	1429	1203.26	0	0
KH.C1.1067.v1.A.SL1-1	1030	804.26	22	2.09647
KH.C1.1068.v1.B.ND1-1	1877	1651.26	18	0.835449
KH.C1.1069.v1.A.ND1-1	848	622.551	211.502	26.0377
KH.C1.107.v1.A.ND1-1	1859	1633.26	90.7589	4.25889
KH.C1.1070.v1.A.ND1-1	723	498.348	27.9874	4.3042
KH.C1.1071.v1.A.ND1-1	949	723.304	38.9681	4.12906
KH.C1.1072.v1.A.ND1-1	282	101.485	0	0
KH.C1.1072.v1.A.nonSL2-1	291	107.939	0	0
KH.C1.1072.v1.R.ND1-1	282	101.485	0	0
KH.C1.1073.v1.A.SL1-1	1225	999.26	21.3954	1.64099
KH.C1.1074.v1.A.ND1-1	2453	2227.26	1058.5	36.4236
KH.C1.1074.v1.A.SL1-1	2453	2227.26	1058.5	36.4236
KH.C1.1075.v1.A.SL1-1	1570	1344.26	160.837	9.16995
KH.C1.1075.v1.A.SL2-1	1344	1118.26	0	0
KH.C1.1075.v1.A.SL3-1	1367	1141.26	0	0
KH.C1.1076.v1.A.SL1-1	3302	3076.26	261.7	6.51994
KH.C1.1076.v1.A.SL2-1	3315	3089.26	5403.62	134.058
KH.C1.1076.v1.A.SL3-1	3298	3072.26	84.9642	2.11954
KH.C1.1077.v1.A.ND1-1	1631	1405.26	28.1146	1.53334
KH.C1.1077.v1.A.nonSL2-1	1568	1342.26	248.314	14.1784
KH.C1.1077.v1.A.nonSL3-1	1565	1339.26	187.172	10.7112
KH.C1.1077.v2.A.ND1-1	1667	1441.26	16.9631	0.90204
KH.C1.1077.v2.A.nonSL2-1	1604	1378.26	140.716	7.82481
KH.C1.1077.v2.A.nonSL3-1	1601	1375.26	106.72	5.94737
KH.C1.1078.v1.A.ND1-1	2139	1913.26	115.597	4.63058
KH.C1.1079.v1.A.ND2-1	2003	1777.26	25.4661	1.09818
KH.C1.1079.v1.A.SL4-1	1487	1261.26	0.0223615	0.00135881
KH.C1.1079.v1.A.SL5-1	1489	1263.26	0.00244065	0.000148073
KH.C1.1079.v1.A.nonSL3-1	1585	1359.26	105.873	5.96961
KH.C1.1079.v1.A.nonSL6-1	1584	1358.26	296.225	16.7148
KH.C1.1079.v2.A.ND1-1	1399	1173.26	63.1717	4.12659
KH.C1.1079.v3.A.SL7-1	815	589.723	27.239	3.54003
KH.C1.108.v1.A.ND1-1	1216	990.26	90.0237	6.9674
KH.C1.108.v1.A.SL1-1	1216	990.26	90.0237	6.9674
KH.C1.108.v1.A.SL2-1	1194	968.26	103.953	8.22823
KH.C1.1080.v1.A.SL1-1	1086	860.26	0.00281517	0.000250806
KH.C1.1080.v1.A.SL2-1	1157	931.26	0	0
KH.C1.1080.v1.A.SL3-1	1117	891.26	0	0
KH.C1.1080.v1.A.SL4-1	1080	854.26	49.9972	4.48558
KH.C1.1081.v1.A.SL1-1	2921	2695.26	2448	69.6103
KH.C1.1082.v1.A.ND1-1	1583	1357.26	0	0
KH.C1.1082.v1.A.nonSL2-1	1557	1331.26	242	13.9321
KH.C1.1083.v1.A.SL1-1	3916	3690.26	1730.35	35.9369
KH.C1.1084.v1.A.SL1-1	567	346.599	0	0
KH.C1.1084.v1.A.nonSL2-1	538	319.139	0.0010693	0.000256794
KH.C1.1084.v1.A.nonSL3-1	536	317.267	3.99893	0.966012
KH.C1.1085.v1.A.SL1-1	3408	3182.26	105	2.52881
KH.C1.1085.v2.A.SL2-1	19	9.44444	0	0
KH.C1.1086.v1.A.ND1-1	3522	3296.26	274.213	6.37572
KH.C1.1086.v1.A.SL2-1	3528	3302.26	21.5746	0.500719
KH.C1.1086.v1.R.ND1-1	3522	3296.26	274.213	6.37572
KH.C1.1087.v1.A.ND1-1	2199	1973.26	0	0
KH.C1.1088.v1.A.SL1-1	1554	1328.26	3	0.173102
KH.C1.1089.v1.A.ND1-1	1191	965.26	201.486	15.9979
KH.C1.109.v1.A.SL1-1	2106	1880.26	1651	67.2964
KH.C1.1090.v1.A.SL1-1	4388	4162.26	971.302	17.885
KH.C1.1091.v1.C.ND1-1	705	480.577	0	0
KH.C1.1092.v1.A.ND1-1	1654	1428.26	0.0279074	0.00149753
KH.C1.1092.v1.A.SL3-1	1549	1323.26	82.812	4.79635
KH.C1.1092.v1.A.nonSL2-1	1645	1419.26	192.16	10.3768
KH.C1.1093.v1.A.ND2-1	2281	2055.26	0.00265542	9.90214e-05
KH.C1.1093.v1.R.ND2-1	2281	2055.26	0.00265542	9.90214e-05
KH.C1.1093.v2.A.ND1-1	2355	2129.26	1.75777e-07	6.32698e-09
KH.C1.1093.v2.R.ND1-1	2355	2129.26	1.75777e-07	6.32698e-09
KH.C1.1093.v3.A.SL3-1	2445	2219.26	1643.22	56.748
KH.C1.1094.v1.A.SL1-1	1883	1657.26	41.3476	1.91215
KH.C1.1095.v1.A.SL1-1	1707	1481.26	785	40.6164
KH.C1.1096.v1.A.ND1-1	2134	1908.26	25	1.00407
KH.C1.1097.v1.A.ND1-1	439	228.681	58	19.4384
KH.C1.1098.v1.B.ND1-1	2043	1817.26	0.4887	0.0206105
KH.C1.1098.v1.B.SL2-1	2047	1821.26	0.0226005	0.000951061
KH.C1.1098.v1.R.ND1-1	2043	1817.26	0.4887	0.0206105
KH.C1.1099.v1.A.SL1-1	2681	2455.26	2293	71.5763
KH.C1.1099.v1.A.SL3-1	660	436.388	0	0
KH.C1.1099.v1.A.nonSL2-1	2131	1905.26	0	0
KH.C1.11.v1.A.SL1-5	1089	863.26	243.821	21.6467
KH.C1.11.v1.A.nonSL2-5	1116	890.26	9.09435	0.78292
KH.C1.11.v2.A.SL1-3	2150	1924.26	8883.67	353.828
KH.C1.11.v2.A.nonSL2-3	2177	1951.26	1967.29	77.2709
KH.C1.11.v3.A.SL1-4	506	289.329	4.79036	1.26893
KH.C1.11.v3.A.nonSL2-4	533	314.417	0	0
KH.C1.11.v4.A.SL1-1	899	673.393	21.8414	2.48584
KH.C1.11.v4.A.nonSL2-1	926	700.347	0.0635774	0.00695749
KH.C1.11.v5.A.SL1-2	1400	1174.26	253.194	16.5254
KH.C1.11.v5.A.nonSL2-2	1427	1201.26	22.2338	1.41853
KH.C1.110.v1.A.SL1-1	1981	1755.26	0	0
KH.C1.110.v1.A.SL2-1	1927	1701.26	82.0554	3.69657
KH.C1.110.v2.A.SL1-2	1369	1143.26	0	0
KH.C1.110.v2.A.SL2-2	1315	1089.26	18.6669	1.31342
KH.C1.110.v3.A.SL3-2	655	431.459	24.7387	4.39441
KH.C1.110.v4.A.SL3-1	1207	981.26	89.539	6.99344
KH.C1.1100.v1.A.ND1-1	3217	2991.26	513.982	13.1691
KH.C1.1100.v1.A.SL2-1	3228	3002.26	3.0363	0.0775103
KH.C1.1100.v1.R.ND1-1	3217	2991.26	513.982	13.1691
KH.C1.1101.v1.A.SL1-1	4036	3810.26	3475.55	69.9088
KH.C1.1101.v2.A.ND2-1	4190	3964.26	154.452	2.98603
KH.C1.1102.v1.A.ND1-1	953	727.299	462.379	48.7246
KH.C1.1102.v2.A.SL2-1	700	475.627	38.6212	6.22332
KH.C1.1103.v1.A.SL1-1	1359	1133.26	1061	71.7544
KH.C1.1104.v1.A.SL1-1	1688	1462.26	37611.6	1971.33
KH.C1.1105.v1.A.ND1-1	1333	1107.26	4	0.276868
KH.C1.1106.v1.A.SL1-1	1905	1679.26	530.315	24.2036
KH.C1.1107.v1.A.ND1-1	2081	1855.26	6.8247	0.28193
KH.C1.1107.v1.A.nonSL2-1	2106	1880.26	9.73506	0.396811
KH.C1.1107.v1.A.nonSL3-1	2102	1876.26	191.131	7.80729
KH.C1.1107.v1.A.nonSL4-1	2074	1848.26	1346.49	55.8345
KH.C1.1107.v1.A.nonSL5-1	2059	1833.26	54.3147	2.27068
KH.C1.1107.v1.A.nonSL6-1	2054	1828.26	432.93	18.1486
KH.C1.1107.v1.R.ND1-1	2081	1855.26	6.8247	0.28193
KH.C1.1108.v1.A.ND1-1	952	726.299	0	0
KH.C1.1109.v1.A.SL1-1	3148	2922.26	3235.8	84.8643
KH.C1.1109.v1.A.SL2-1	3157	2931.26	19742.5	516.191
KH.C1.1109.v2.A.SL3-1	3028	2802.26	0	0
KH.C1.1109.v2.A.nonSL4-1	2879	2653.26	0	0
KH.C1.1109.v2.A.nonSL6-1	2910	2684.26	0	0
KH.C1.1109.v3.A.SL5-1	1094	868.26	3644.71	321.718
KH.C1.111.v1.A.SL1-1	1011	785.26	6.44242	0.62878
KH.C1.111.v2.A.SL1-2	3115	2889.26	2916.56	77.3654
KH.C1.111.v3.A.SL3-2	2790	2564.26	0	0
KH.C1.111.v4.A.ND2-2	2956	2730.26	0	0
KH.C1.111.v4.R.ND2-2	2956	2730.26	0	0
KH.C1.111.v5.A.SL3-2	2892	2666.26	0	0
KH.C1.1110.v1.A.SL1-1	1720	1494.26	70.3666	3.60914
KH.C1.1110.v1.A.SL2-1	1711	1485.26	0	0
KH.C1.1111.v1.A.ND1-1	496	280.077	8	2.18915
KH.C1.1112.v1.A.ND1-1	1730	1504.26	397.849	20.2702
KH.C1.1112.v1.A.SL6-1	1661	1435.26	1510.23	80.6445
KH.C1.1112.v1.A.nonSL2-1	1713	1487.26	0.000454114	2.34013e-05
KH.C1.1112.v1.A.nonSL3-1	1666	1440.26	550.92	29.3164
KH.C1.1112.v1.A.nonSL4-1	1716	1490.26	2.71462e-05	1.39608e-06
KH.C1.1112.v1.A.nonSL5-1	1138	912.26	0	0
KH.C1.1112.v1.A.nonSL7-1	1711	1485.26	0.00297971	0.000153757
KH.C1.1113.v1.A.ND1-1	1067	841.26	75.5587	6.88362
KH.C1.1114.v1.A.SL1-1	2361	2135.26	508.43	18.2492
KH.C1.1114.v1.A.SL2-1	2340	2114.26	668.57	24.2355
KH.C1.1115.v1.A.ND1-1	1031	805.26	4	0.380703
KH.C1.1116.v1.A.SL1-1	1125	899.26	289	24.6306
KH.C1.1117.v1.A.SL1-2	1527	1301.26	222.183	13.0861
KH.C1.1117.v2.A.SL1-1	1373	1147.26	59.4514	3.97158
KH.C1.1118.v1.A.SL1-1	1449	1223.26	1668.4	104.531
KH.C1.1118.v2.A.SL2-1	827	601.66	314.486	40.0602
KH.C1.1119.v1.A.SL1-1	2874	2648.26	5614	162.471
KH.C1.112.v1.A.ND1-1	1225	999.26	83.5863	6.41091
KH.C1.112.v2.A.SL2-1	950	724.299	35.4137	3.74728
