target_id	length	eff_length	est_counts	tpm
KH.C1.1022.v1.A.nonSL12-1	324	136.941	196.931	96.8191
KH.C1.1022.v1.A.nonSL13-1	376	181.143	0	0
KH.C1.1022.v1.A.nonSL14-1	331	142.797	0	0
KH.C1.1022.v1.A.nonSL15-1	327	139.44	0	0
KH.C1.1022.v1.A.nonSL16-1	357	164.826	0	0
KH.C1.1022.v1.A.nonSL17-1	391	194.188	2.29714e-07	7.96427e-08
KH.C1.1022.v1.A.nonSL18-1	408	209.378	0	0
KH.C1.1022.v1.A.nonSL19-1	389	192.432	0.0482093	0.0168668
KH.C1.1022.v1.A.nonSL2-1	393	195.989	0	0
KH.C1.1022.v1.A.nonSL20-1	374	179.41	0	0
KH.C1.1022.v1.A.nonSL21-1	363	169.966	0	0
KH.C1.1022.v1.A.nonSL3-1	337	147.825	0	0
KH.C1.1022.v1.A.nonSL5-1	335	146.108	0	0
KH.C1.1022.v1.A.nonSL6-1	388	191.566	21.1688	7.43975
KH.C1.1022.v1.A.nonSL7-1	336	146.974	0	0
KH.C1.1022.v1.A.nonSL8-1	361	168.257	0	0
KH.C1.1022.v1.A.nonSL9-1	333	144.431	0	0
KH.C1.1023.v1.A.SL1-1	2443	2231.6	25809	778.637
KH.C1.1024.v1.A.SL1-1	1554	1342.6	296.3	14.8582
KH.C1.1024.v1.A.SL2-1	1572	1360.6	604.44	29.9091
KH.C1.1025.v1.A.SL2-1	3879	3667.6	3526.99	64.7444
KH.C1.1025.v2.A.ND1-1	3762	3550.6	0.00580289	0.000110033
KH.C1.1025.v2.R.ND1-1	3762	3550.6	0.00580289	0.000110033
KH.C1.1026.v1.A.ND1-1	2226	2014.6	0	0
KH.C1.1026.v1.A.SL2-1	2186	1974.6	241.746	8.24252
KH.C1.1026.v1.A.SL3-1	740	529.205	0	0
KH.C1.1027.v1.A.ND1-1	2171	1959.6	0	0
KH.C1.1027.v1.A.nonSL2-1	1996	1784.6	0.391386	0.0147654
KH.C1.1027.v1.A.nonSL3-1	2026	1814.6	7.3894	0.274163
KH.C1.1027.v1.A.nonSL4-1	1985	1773.6	7.13065e-08	2.70679e-09
KH.C1.1027.v1.A.nonSL5-1	1991	1779.6	0.88438	0.0334577
KH.C1.1027.v1.A.nonSL6-1	2002	1790.6	0.00422841	0.000158986
KH.C1.1027.v1.A.nonSL7-1	2019	1807.6	1358.34	50.5925
KH.C1.1027.v1.A.nonSL8-1	1986	1774.6	3208.99	121.744
KH.C1.1028.v1.A.ND1-1	1220	1008.6	24	1.60204
KH.C1.1029.v1.A.SL1-1	3278	3066.6	2069	45.4238
KH.C1.103.v1.A.ND1-1	615	405.586	168.641	27.9937
KH.C1.1030.v1.A.ND1-1	1013	801.598	330	27.7164
KH.C1.1031.v1.A.ND2-1	701	490.495	0	0
KH.C1.1031.v1.A.SL1-1	643	433.122	0	0
KH.C1.1031.v1.A.nonSL10-1	690	479.628	0	0
KH.C1.1031.v1.A.nonSL11-1	664	453.873	15.3286	2.27378
KH.C1.1031.v1.A.nonSL12-1	645	435.1	0	0
KH.C1.1031.v1.A.nonSL13-1	648	438.065	0	0
KH.C1.1031.v1.A.nonSL14-1	636	426.216	0.890058	0.140594
KH.C1.1031.v1.A.nonSL15-1	685	474.669	0	0
KH.C1.1031.v1.A.nonSL16-1	640	430.155	3.63643e-06	5.69154e-07
KH.C1.1031.v1.A.nonSL3-1	673	462.778	0	0
KH.C1.1031.v1.A.nonSL4-1	694	483.552	0	0
KH.C1.1031.v1.A.nonSL5-1	672	461.801	0	0
KH.C1.1031.v1.A.nonSL6-1	634	424.259	442.781	70.2649
KH.C1.1031.v1.A.nonSL7-1	679	468.699	0	0
KH.C1.1031.v1.A.nonSL8-1	683	472.69	0	0
KH.C1.1031.v1.A.nonSL9-1	663	452.881	0	0
KH.C1.1032.v1.A.SL1-1	2058	1846.6	0	0
KH.C1.1032.v1.A.SL2-1	2113	1901.6	13662.9	483.732
KH.C1.1033.v1.A.SL1-1	1614	1402.6	171.326	8.22377
KH.C1.1033.v1.A.SL2-1	1657	1445.6	3.0538	0.142224
KH.C1.1033.v1.A.SL3-1	1660	1448.6	217.62	10.1142
KH.C1.1034.v1.B.SL1-1	1695	1483.6	700.158	31.7731
KH.C1.1035.v1.A.SL1-1	764	553.039	0	0
KH.C1.1035.v1.A.SL2-1	892	680.683	392.437	38.8155
KH.C1.1036.v1.A.ND1-1	611	401.652	0	0
KH.C1.1037.v1.A.SL1-1	3040	2828.6	651	15.4949
KH.C1.1037.v2.A.SL2-1	2720	2508.6	1.58006e-05	4.24054e-07
KH.C1.1038.v1.A.ND1-1	871	659.704	42	4.28627
KH.C1.1039.v1.A.SL1-1	2839	2627.6	147.478	3.77874
KH.C1.1039.v1.A.SL2-1	2742	2530.6	0	0
KH.C1.1039.v1.A.SL8-1	2618	2406.6	1.50061	0.0419803
KH.C1.1039.v1.A.nonSL10-1	2624	2412.6	0.0521728	0.00145593
KH.C1.1039.v1.A.nonSL11-1	2566	2354.6	0.000125352	3.58422e-06
KH.C1.1039.v1.A.nonSL12-1	2619	2407.6	0.8568	0.0239594
KH.C1.1039.v1.A.nonSL13-1	2626	2414.6	0.0170599	0.000475675
KH.C1.1039.v1.A.nonSL14-1	2601	2389.6	0	0
KH.C1.1039.v1.A.nonSL15-1	2627	2415.6	0.00975869	0.000271986
KH.C1.1039.v1.A.nonSL16-1	2607	2395.6	724.858	20.3713
KH.C1.1039.v1.A.nonSL3-1	2629	2417.6	0.0031954	8.89859e-05
KH.C1.1039.v1.A.nonSL4-1	2625	2413.6	0.0298304	0.000832098
KH.C1.1039.v1.A.nonSL5-1	2605	2393.6	73.8239	2.07647
KH.C1.1039.v1.A.nonSL6-1	2621	2409.6	0.279513	0.00780976
KH.C1.1039.v1.A.nonSL7-1	2659	2447.6	0	0
KH.C1.1039.v1.A.nonSL9-1	2623	2411.6	0.0912703	0.00254803
KH.C1.104.v1.A.SL1-1	1269	1057.6	402	25.5909
KH.C1.1040.v1.A.SL1-1	847	635.752	4838.94	512.439
KH.C1.1040.v1.A.SL2-1	951	739.616	218.539	19.8931
KH.C1.1040.v1.A.SL3-1	798	586.897	0	0
KH.C1.1040.v1.A.SL5-1	890	678.7	36.5165	3.62236
KH.C1.1040.v1.A.nonSL4-1	818	606.826	0	0
KH.C1.1041.v1.A.SL1-1	1463	1251.6	377.182	20.2892
KH.C1.1042.v1.A.nonSL2-1	550	342.265	169.77	33.3948
KH.C1.1042.v2.A.ND1-1	1231	1019.6	9.50737	0.627785
KH.C1.1043.v1.A.ND1-1	3106	2894.6	556.482	12.9432
KH.C1.1043.v1.A.SL1-1	3106	2894.6	556.482	12.9432
KH.C1.1043.v2.A.SL2-1	2801	2589.6	0	0
KH.C1.1044.v1.A.SL1-1	2183	1971.6	2219	75.7738
KH.C1.1045.v1.A.SL1-1	2408	2196.6	0	0
KH.C1.1045.v1.A.SL2-1	2415	2203.6	71	2.16923
KH.C1.1046.v1.A.SL1-1	4550	4338.6	4166	64.6472
KH.C1.1047.v1.A.ND1-1	322	135.273	0	0
KH.C1.1048.v1.A.ND1-1	1093	881.598	10.8193	0.826244
KH.C1.1048.v1.A.SL2-1	930	718.63	14.1807	1.32853
KH.C1.1049.v1.A.ND1-1	991	779.598	0	0
KH.C1.1049.v1.A.SL4-1	987	775.598	0	0
KH.C1.1049.v2.A.ND2-1	964	752.602	0	0
KH.C1.1049.v2.A.nonSL3-1	972	760.602	0	0
KH.C1.1049.v2.R.ND2-1	964	752.602	0	0
KH.C1.105.v1.A.ND1-1	1557	1345.6	347.997	17.4117
KH.C1.1050.v1.A.ND1-1	126	18.1051	0	0
KH.C1.1051.v1.A.SL1-1	5584	5372.6	118.434	1.48413
KH.C1.1051.v2.A.SL2-1	1072	860.598	23.2546	1.81923
KH.C1.1051.v3.A.SL3-1	1340	1128.6	6.52762	0.389399
KH.C1.1051.v4.A.SL4-1	5085	4873.6	100.784	1.39226
KH.C1.1052.v1.A.ND1-1	1797	1585.6	7.33073	0.311268
KH.C1.1052.v1.A.SL2-1	1799	1587.6	1.33854	0.0567638
KH.C1.1052.v1.R.ND1-1	1797	1585.6	7.33073	0.311268
KH.C1.1053.v1.A.ND1-1	1931	1719.6	1	0.0391519
KH.C1.1054.v1.A.SL1-1	3135	2923.6	2871	66.1143
KH.C1.1055.v1.A.ND1-1	1192	980.598	2.254	0.154754
KH.C1.1056.v1.A.ND1-1	2118	1906.6	1334	47.106
KH.C1.1057.v1.A.SL1-1	2025	1813.6	751	27.8791
KH.C1.1058.v1.A.SL1-1	2584	2372.6	373	10.5844
KH.C1.1059.v1.A.ND1-1	2822	2610.6	775	19.9867
KH.C1.106.v1.A.ND2-1	2166	1954.6	1224.28	42.17
KH.C1.106.v2.A.ND1-1	2194	1982.6	60.9198	2.06873
KH.C1.1060.v1.A.ND1-1	1995	1783.6	107.649	4.06344
KH.C1.1061.v1.A.ND1-1	1471	1259.6	112	5.9864
KH.C1.1062.v1.A.ND2-1	1510	1298.6	487.878	25.2939
KH.C1.1062.v1.A.SL1-1	1470	1258.6	0.0140041	0.000749112
KH.C1.1063.v1.A.SL1-1	1649	1437.6	1275.03	59.7123
KH.C1.1064.v1.A.SL1-1	1816	1604.6	2262.64	94.9356
KH.C1.1065.v1.A.SL1-1	3121	2909.6	3775.95	87.3721
KH.C1.1066.v1.A.SL1-1	1523	1311.6	111	5.69773
KH.C1.1066.v1.A.nonSL2-1	1425	1213.6	0	0
KH.C1.1066.v1.A.nonSL3-1	1450	1238.6	0	0
KH.C1.1066.v1.A.nonSL4-1	1429	1217.6	0	0
KH.C1.1067.v1.A.SL1-1	1030	818.598	385	31.6643
KH.C1.1068.v1.B.ND1-1	1877	1665.6	8	0.32337
KH.C1.1069.v1.A.ND1-1	848	636.752	258.93	27.3774
KH.C1.107.v1.A.ND1-1	1859	1647.6	116	4.74009
KH.C1.1070.v1.A.ND1-1	723	512.316	29.1383	3.82919
KH.C1.1071.v1.A.ND1-1	949	737.616	54.2288	4.94971
KH.C1.1072.v1.A.ND1-1	282	104.206	0	0
KH.C1.1072.v1.A.nonSL2-1	291	111.011	0	0
KH.C1.1072.v1.R.ND1-1	282	104.206	0	0
KH.C1.1073.v1.A.SL1-1	1225	1013.6	8	0.531379
KH.C1.1074.v1.A.ND1-1	2453	2241.6	1155.5	34.705
KH.C1.1074.v1.A.SL1-1	2453	2241.6	1155.5	34.705
KH.C1.1075.v1.A.SL1-1	1570	1358.6	263.622	13.0638
KH.C1.1075.v1.A.SL2-1	1344	1132.6	0	0
KH.C1.1075.v1.A.SL3-1	1367	1155.6	0	0
KH.C1.1076.v1.A.SL1-1	3302	3090.6	764.45	16.6528
KH.C1.1076.v1.A.SL2-1	3315	3103.6	652.96	14.1645
KH.C1.1076.v1.A.SL3-1	3298	3086.6	1998.17	43.5845
KH.C1.1077.v1.A.ND1-1	1631	1419.6	58.3104	2.76541
KH.C1.1077.v1.A.nonSL2-1	1568	1356.6	12.6237	0.626494
KH.C1.1077.v1.A.nonSL3-1	1565	1353.6	250.155	12.4423
KH.C1.1077.v2.A.ND1-1	1667	1455.6	50.7471	2.3472
KH.C1.1077.v2.A.nonSL2-1	1604	1392.6	11.3824	0.550288
KH.C1.1077.v2.A.nonSL3-1	1601	1389.6	208.781	10.1154
KH.C1.1078.v1.A.ND1-1	2139	1927.6	0	0
KH.C1.1079.v1.A.ND2-1	2003	1791.6	4.27865	0.160785
KH.C1.1079.v1.A.SL4-1	1487	1275.6	62.8318	3.31624
KH.C1.1079.v1.A.SL5-1	1489	1277.6	7.59151	0.40005
KH.C1.1079.v1.A.nonSL3-1	1585	1373.6	29.9344	1.4672
KH.C1.1079.v1.A.nonSL6-1	1584	1372.6	79.9545	3.92175
KH.C1.1079.v2.A.ND1-1	1399	1187.6	23.4091	1.32708
KH.C1.1079.v3.A.SL7-1	815	603.834	0	0
KH.C1.108.v1.A.ND1-1	1216	1004.6	126.19	8.45691
KH.C1.108.v1.A.SL1-1	1216	1004.6	126.19	8.45691
KH.C1.108.v1.A.SL2-1	1194	982.598	1.62061	0.111041
KH.C1.1080.v1.A.SL1-1	1086	874.598	0.000926645	7.13321e-05
KH.C1.1080.v1.A.SL2-1	1157	945.598	0	0
KH.C1.1080.v1.A.SL3-1	1117	905.598	0	0
KH.C1.1080.v1.A.SL4-1	1080	868.598	9.99907	0.775034
KH.C1.1081.v1.A.SL1-1	2921	2709.6	1809	44.9483
KH.C1.1082.v1.A.ND1-1	1583	1371.6	0	0
KH.C1.1082.v1.A.nonSL2-1	1557	1345.6	90	4.50305
KH.C1.1083.v1.A.SL1-1	3916	3704.6	2648	48.1234
KH.C1.1084.v1.A.SL1-1	567	358.73	0	0
KH.C1.1084.v1.A.nonSL2-1	538	330.748	0.00104663	0.000213048
KH.C1.1084.v1.A.nonSL3-1	536	328.802	2.99895	0.614067
KH.C1.1085.v1.A.SL1-1	3408	3196.6	87	1.83236
KH.C1.1085.v2.A.SL2-1	19	6.8	0	0
KH.C1.1086.v1.A.ND1-1	3522	3310.6	80.5011	1.6371
KH.C1.1086.v1.A.SL2-1	3528	3316.6	6.99788	0.142054
KH.C1.1086.v1.R.ND1-1	3522	3310.6	80.5011	1.6371
KH.C1.1087.v1.A.ND1-1	2199	1987.6	2	0.0677456
KH.C1.1088.v1.A.SL1-1	1554	1342.6	145	7.27113
KH.C1.1089.v1.A.ND1-1	1191	979.598	168.824	11.6029
KH.C1.109.v1.A.SL1-1	2106	1894.6	675	23.9865
KH.C1.1090.v1.A.SL1-1	4388	4176.6	1015.59	16.3709
KH.C1.1091.v1.C.ND1-1	705	494.467	0	0
KH.C1.1092.v1.A.ND1-1	1654	1442.6	0.0128709	0.000600681
KH.C1.1092.v1.A.SL3-1	1549	1337.6	22.2684	1.12084
KH.C1.1092.v1.A.nonSL2-1	1645	1433.6	59.7187	2.80455
KH.C1.1093.v1.A.ND2-1	2281	2069.6	2.95868e-05	9.6248e-07
KH.C1.1093.v1.R.ND2-1	2281	2069.6	2.95868e-05	9.6248e-07
KH.C1.1093.v2.A.ND1-1	2355	2143.6	0	0
KH.C1.1093.v2.R.ND1-1	2355	2143.6	0	0
KH.C1.1093.v3.A.SL3-1	2445	2233.6	13423.7	404.619
KH.C1.1094.v1.A.SL1-1	1883	1671.6	34.4384	1.38705
KH.C1.1095.v1.A.SL1-1	1707	1495.6	357	16.0706
KH.C1.1096.v1.A.ND1-1	2134	1922.6	101	3.53682
KH.C1.1097.v1.A.ND1-1	439	237.662	3	0.84985
KH.C1.1098.v1.B.ND1-1	2043	1831.6	0.974319	0.0358138
KH.C1.1098.v1.B.SL2-1	2047	1835.6	0.0513615	0.00188382
KH.C1.1098.v1.R.ND1-1	2043	1831.6	0.974319	0.0358138
KH.C1.1099.v1.A.SL1-1	2681	2469.6	2821	76.9054
KH.C1.1099.v1.A.SL3-1	660	449.921	0	0
KH.C1.1099.v1.A.nonSL2-1	2131	1919.6	0	0
KH.C1.11.v1.A.SL1-5	1089	877.598	221.785	17.0144
KH.C1.11.v1.A.nonSL2-5	1116	904.598	1.24897	0.0929561
KH.C1.11.v2.A.SL1-3	2150	1938.6	5375.28	186.678
KH.C1.11.v2.A.nonSL2-3	2177	1965.6	498.871	17.0873
KH.C1.11.v3.A.SL1-4	506	299.995	27.8628	6.25304
KH.C1.11.v3.A.nonSL2-4	533	325.896	0.0013179	0.00027226
KH.C1.11.v4.A.SL1-1	899	687.683	12.9123	1.26414
KH.C1.11.v4.A.nonSL2-1	926	714.639	0.0200934	0.00189299
KH.C1.11.v5.A.SL1-2	1400	1188.6	230.103	13.0337
KH.C1.11.v5.A.nonSL2-2	1427	1215.6	4.91851	0.27241
KH.C1.110.v1.A.SL1-1	1981	1769.6	0	0
KH.C1.110.v1.A.SL2-1	1927	1715.6	0	0
KH.C1.110.v2.A.SL1-2	1369	1157.6	21.437	1.24677
KH.C1.110.v2.A.SL2-2	1315	1103.6	65.0199	3.96657
KH.C1.110.v3.A.SL3-2	655	444.979	52.5189	7.94613
KH.C1.110.v4.A.SL3-1	1207	995.598	148.024	10.0099
KH.C1.1100.v1.A.ND1-1	3217	3005.6	144.74	3.24217
KH.C1.1100.v1.A.SL2-1	3228	3016.6	517.521	11.5502
KH.C1.1100.v1.R.ND1-1	3217	3005.6	144.74	3.24217
KH.C1.1101.v1.A.SL1-1	4036	3824.6	3622.8	63.7733
KH.C1.1101.v2.A.ND2-1	4190	3978.6	439.196	7.43204
KH.C1.1102.v1.A.ND1-1	953	741.607	232.393	21.0974
KH.C1.1102.v2.A.SL2-1	700	489.504	42.6074	5.86015
KH.C1.1103.v1.A.SL1-1	1359	1147.6	805	47.2265
KH.C1.1104.v1.A.SL1-1	1688	1476.6	1016.05	46.3268
KH.C1.1105.v1.A.ND1-1	1333	1121.6	9	0.540238
KH.C1.1106.v1.A.SL1-1	1905	1693.6	301.176	11.9727
KH.C1.1107.v1.A.ND1-1	2081	1869.6	5.40482	0.194632
KH.C1.1107.v1.A.nonSL2-1	2106	1894.6	18.4249	0.65474
KH.C1.1107.v1.A.nonSL3-1	2102	1890.6	318.88	11.3555
KH.C1.1107.v1.A.nonSL4-1	2074	1862.6	852.003	30.7965
KH.C1.1107.v1.A.nonSL5-1	2059	1847.6	8.54363	0.311325
KH.C1.1107.v1.A.nonSL6-1	2054	1842.6	330.571	12.0785
KH.C1.1107.v1.R.ND1-1	2081	1869.6	5.40482	0.194632
KH.C1.1108.v1.A.ND1-1	952	740.607	0	0
KH.C1.1109.v1.A.SL1-1	3148	2936.6	4991.24	114.431
KH.C1.1109.v1.A.SL2-1	3157	2945.6	3682.19	84.1612
KH.C1.1109.v2.A.SL3-1	3028	2816.6	0	0
KH.C1.1109.v2.A.nonSL4-1	2879	2667.6	0	0
KH.C1.1109.v2.A.nonSL6-1	2910	2698.6	0	0
KH.C1.1109.v3.A.SL5-1	1094	882.598	1559.57	118.966
KH.C1.111.v1.A.SL1-1	1011	799.598	5.91737	0.498239
KH.C1.111.v2.A.SL1-2	3115	2903.6	4766.08	110.511
KH.C1.111.v3.A.SL3-2	2790	2578.6	0	0
KH.C1.111.v4.A.ND2-2	2956	2744.6	0	0
KH.C1.111.v4.R.ND2-2	2956	2744.6	0	0
KH.C1.111.v5.A.SL3-2	2892	2680.6	0	0
KH.C1.1110.v1.A.SL1-1	1720	1508.6	0.0547776	0.00244461
KH.C1.1110.v1.A.SL2-1	1711	1499.6	175.476	7.8781
KH.C1.1111.v1.A.ND1-1	496	290.608	7	1.6217
KH.C1.1112.v1.A.ND1-1	1730	1518.6	1.17202e-05	5.19603e-07
KH.C1.1112.v1.A.SL6-1	1661	1449.6	765.584	35.557
KH.C1.1112.v1.A.nonSL2-1	1713	1501.6	46.1731	2.07021
KH.C1.1112.v1.A.nonSL3-1	1666	1454.6	7.35684	0.340509
KH.C1.1112.v1.A.nonSL4-1	1716	1504.6	3.12663	0.139906
KH.C1.1112.v1.A.nonSL5-1	1138	926.598	0	0
KH.C1.1112.v1.A.nonSL7-1	1711	1499.6	278.759	12.5151
KH.C1.1113.v1.A.ND1-1	1067	855.598	115.014	9.05023
KH.C1.1114.v1.A.SL1-1	2361	2149.6	0.00113746	3.56254e-05
KH.C1.1114.v1.A.SL2-1	2340	2128.6	641.999	20.3058
KH.C1.1115.v1.A.ND1-1	1031	819.598	4	0.328578
KH.C1.1116.v1.A.SL1-1	1125	913.598	135	9.94852
KH.C1.1117.v1.A.SL1-2	1527	1315.6	5.09215	0.26059
KH.C1.1117.v2.A.SL1-1	1373	1161.6	1.96017	0.113611
KH.C1.1118.v1.A.SL1-1	1449	1237.6	1934.65	105.245
KH.C1.1118.v2.A.SL2-1	827	615.807	841.614	92.0128
KH.C1.1119.v1.A.SL1-1	2874	2662.6	8494	214.776
KH.C1.112.v1.A.ND1-1	1225	1013.6	99.5236	6.61059
KH.C1.112.v2.A.SL2-1	950	738.616	24.4764	2.23104
KH.C1.1120.v1.A.SL1-1	1051	839.598	209.575	16.8054
KH.C1.1120.v1.A.SL2-1	1067	855.598	160.425	12.6235
KH.C1.1121.v1.A.SL1-1	1546	1334.6	187	9.43346
