target_id	length	eff_length	est_counts	tpm
KH.C1.1022.v1.A.nonSL10-1	351	157.794	0	0
KH.C1.1022.v1.A.nonSL12-1	324	135.105	10	4.87974
KH.C1.1022.v1.A.nonSL13-1	376	179.353	0	0
KH.C1.1022.v1.A.nonSL14-1	331	140.913	0	0
KH.C1.1022.v1.A.nonSL15-1	327	137.617	0	0
KH.C1.1022.v1.A.nonSL16-1	357	162.848	0	0
KH.C1.1022.v1.A.nonSL17-1	391	192.626	0	0
KH.C1.1022.v1.A.nonSL18-1	408	207.881	0	0
KH.C1.1022.v1.A.nonSL19-1	389	190.816	0	0
KH.C1.1022.v1.A.nonSL2-1	393	194.434	0	0
KH.C1.1022.v1.A.nonSL20-1	374	177.597	0	0
KH.C1.1022.v1.A.nonSL21-1	363	168.028	0	0
KH.C1.1022.v1.A.nonSL3-1	337	145.894	0	0
KH.C1.1022.v1.A.nonSL5-1	335	144.234	0	0
KH.C1.1022.v1.A.nonSL6-1	388	189.915	0	0
KH.C1.1022.v1.A.nonSL7-1	336	145.075	0	0
KH.C1.1022.v1.A.nonSL8-1	361	166.285	0	0
KH.C1.1022.v1.A.nonSL9-1	333	142.587	0	0
KH.C1.1023.v1.A.SL1-1	2443	2231.93	14711	434.54
KH.C1.1024.v1.A.SL1-1	1554	1342.93	1080.09	53.0244
KH.C1.1024.v1.A.SL2-1	1572	1360.93	2040.92	98.8684
KH.C1.1025.v1.A.SL2-1	3879	3667.93	9614	172.803
KH.C1.1025.v2.A.ND1-1	3762	3550.93	0	0
KH.C1.1025.v2.R.ND1-1	3762	3550.93	0	0
KH.C1.1026.v1.A.ND1-1	2226	2014.93	0	0
KH.C1.1026.v1.A.SL2-1	2186	1974.93	1214.95	40.5577
KH.C1.1026.v1.A.SL3-1	740	529.261	0	0
KH.C1.1027.v1.A.ND1-1	2171	1959.93	92.1388	3.09934
KH.C1.1027.v1.A.nonSL2-1	1996	1784.93	3.08446e-05	1.13927e-06
KH.C1.1027.v1.A.nonSL3-1	2026	1814.93	6.54017	0.237573
KH.C1.1027.v1.A.nonSL4-1	1985	1773.93	0	0
KH.C1.1027.v1.A.nonSL5-1	1991	1779.93	0.00163314	6.04906e-05
KH.C1.1027.v1.A.nonSL6-1	2002	1790.93	2.67256e-07	9.83823e-09
KH.C1.1027.v1.A.nonSL7-1	2019	1807.93	1550.01	56.5225
KH.C1.1027.v1.A.nonSL8-1	1986	1774.93	4855.31	180.345
KH.C1.1028.v1.A.ND1-1	1220	1008.93	9	0.588097
KH.C1.1029.v1.A.SL1-1	3278	3066.93	2387	51.3117
KH.C1.103.v1.A.ND1-1	615	405.426	758.718	123.378
KH.C1.1030.v1.A.ND1-1	1013	801.932	651	53.5194
KH.C1.1031.v1.A.ND2-1	701	490.458	51.218	6.88476
KH.C1.1031.v1.A.SL1-1	643	432.983	0	0
KH.C1.1031.v1.A.nonSL10-1	690	479.567	0	0
KH.C1.1031.v1.A.nonSL11-1	664	453.759	0	0
KH.C1.1031.v1.A.nonSL12-1	645	434.956	0	0
KH.C1.1031.v1.A.nonSL13-1	648	437.923	0	0
KH.C1.1031.v1.A.nonSL14-1	636	426.079	1.59249	0.246408
KH.C1.1031.v1.A.nonSL15-1	685	474.62	0	0
KH.C1.1031.v1.A.nonSL16-1	640	430.023	3.46895e-06	5.31832e-07
KH.C1.1031.v1.A.nonSL3-1	673	462.676	1.70289	0.242648
KH.C1.1031.v1.A.nonSL4-1	694	483.527	0	0
KH.C1.1031.v1.A.nonSL5-1	672	461.679	36.056	5.1488
KH.C1.1031.v1.A.nonSL6-1	634	424.133	1038.3	161.395
KH.C1.1031.v1.A.nonSL7-1	679	468.641	2.28499e-08	3.21449e-09
KH.C1.1031.v1.A.nonSL8-1	683	472.623	0	0
KH.C1.1031.v1.A.nonSL9-1	663	452.767	0	0
KH.C1.1032.v1.A.SL1-1	2058	1846.93	0	0
KH.C1.1032.v1.A.SL2-1	2113	1901.93	7635	264.656
KH.C1.1033.v1.A.SL1-1	1614	1402.93	700.024	32.8961
KH.C1.1033.v1.A.SL2-1	1657	1445.93	1.75473e-05	8.00074e-07
KH.C1.1033.v1.A.SL3-1	1660	1448.93	503.976	22.9314
KH.C1.1034.v1.B.SL1-1	1695	1483.93	445.099	19.7747
KH.C1.1035.v1.A.SL1-1	764	553.149	0	0
KH.C1.1035.v1.A.SL2-1	892	680.955	2	0.193633
KH.C1.1036.v1.A.ND1-1	611	401.5	0	0
KH.C1.1037.v1.A.SL1-1	3040	2828.93	0	0
KH.C1.1037.v2.A.SL2-1	2720	2508.93	68	1.78685
KH.C1.1038.v1.A.ND1-1	871	659.98	4	0.399574
KH.C1.1039.v1.A.SL1-1	2839	2627.93	0	0
KH.C1.1039.v1.A.SL2-1	2742	2530.93	0	0
KH.C1.1039.v1.A.SL8-1	2618	2406.93	0.00431122	0.000118088
KH.C1.1039.v1.A.nonSL10-1	2624	2412.93	0.000127237	3.47646e-06
KH.C1.1039.v1.A.nonSL11-1	2566	2354.93	0	0
KH.C1.1039.v1.A.nonSL12-1	2619	2407.93	0.00239518	6.55785e-05
KH.C1.1039.v1.A.nonSL13-1	2626	2414.93	3.93971e-05	1.07554e-06
KH.C1.1039.v1.A.nonSL14-1	2601	2389.93	0	0
KH.C1.1039.v1.A.nonSL15-1	2627	2415.93	2.19304e-05	5.98453e-07
KH.C1.1039.v1.A.nonSL16-1	2607	2395.93	2.81518	0.0774639
KH.C1.1039.v1.A.nonSL3-1	2629	2417.93	6.80031e-06	1.85418e-07
KH.C1.1039.v1.A.nonSL4-1	2625	2413.93	7.07923e-05	1.93343e-06
KH.C1.1039.v1.A.nonSL5-1	2605	2393.93	9.17688	0.252727
KH.C1.1039.v1.A.nonSL6-1	2621	2409.93	0.000739828	2.02392e-05
KH.C1.1039.v1.A.nonSL7-1	2659	2447.93	0	0
KH.C1.1039.v1.A.nonSL9-1	2623	2411.93	0.000228743	6.25245e-06
KH.C1.104.v1.A.SL1-1	1269	1057.93	1619	100.892
KH.C1.1040.v1.A.SL1-1	847	636.024	1965.92	203.78
KH.C1.1040.v1.A.SL2-1	951	739.941	0	0
KH.C1.1040.v1.A.SL3-1	798	587.081	0	0
KH.C1.1040.v1.A.SL5-1	890	678.955	79.076	7.67842
KH.C1.1040.v1.A.nonSL4-1	818	607.059	0	0
KH.C1.1041.v1.A.SL1-1	1463	1251.93	1940.77	102.202
KH.C1.1042.v1.A.nonSL2-1	550	341.909	617.293	119.028
KH.C1.1042.v2.A.ND1-1	1231	1019.93	111.002	7.17508
KH.C1.1043.v1.A.ND1-1	3106	2894.93	2089.44	47.5839
KH.C1.1043.v1.A.SL1-1	3106	2894.93	2089.44	47.5839
KH.C1.1043.v2.A.SL2-1	2801	2589.93	0	0
KH.C1.1044.v1.A.SL1-1	2183	1971.93	4354	145.568
KH.C1.1045.v1.A.SL1-1	2408	2196.93	8.90125	0.267118
KH.C1.1045.v1.A.SL2-1	2415	2203.93	0.0987464	0.00295387
KH.C1.1046.v1.A.SL1-1	4550	4338.93	4693	71.3076
KH.C1.1047.v1.A.ND1-1	322	133.485	0	0
KH.C1.1048.v1.A.ND1-1	1093	881.932	0	0
KH.C1.1048.v1.A.SL2-1	930	718.946	3	0.275102
KH.C1.1049.v1.A.ND1-1	991	779.932	0	0
KH.C1.1049.v1.A.SL4-1	987	775.932	0	0
KH.C1.1049.v2.A.ND2-1	964	752.937	0	0
KH.C1.1049.v2.A.nonSL3-1	972	760.937	0	0
KH.C1.1049.v2.R.ND2-1	964	752.937	0	0
KH.C1.105.v1.A.ND1-1	1557	1345.93	1442.89	70.6769
KH.C1.1050.v1.A.ND1-1	126	16.5487	4	15.9355
KH.C1.1051.v1.A.SL1-1	5584	5372.93	10.7674	0.13212
KH.C1.1051.v2.A.SL2-1	1072	860.932	216.211	16.5568
KH.C1.1051.v3.A.SL3-1	1340	1128.93	0	0
KH.C1.1051.v4.A.SL4-1	5085	4873.93	1393.02	18.8428
KH.C1.1052.v1.A.ND1-1	1797	1585.93	0.000497594	2.06851e-05
KH.C1.1052.v1.A.SL2-1	1799	1587.93	209.999	8.71873
KH.C1.1052.v1.R.ND1-1	1797	1585.93	0.000497594	2.06851e-05
KH.C1.1053.v1.A.ND1-1	1931	1719.93	0	0
KH.C1.1054.v1.A.SL1-1	3135	2923.93	6088	137.27
KH.C1.1055.v1.A.ND1-1	1192	980.932	1.53351	0.103066
KH.C1.1056.v1.A.ND1-1	2118	1906.93	8833	305.38
KH.C1.1057.v1.A.SL1-1	2025	1813.93	5416	196.846
KH.C1.1058.v1.A.SL1-1	2584	2372.93	1788	49.6764
KH.C1.1059.v1.A.ND1-1	2822	2610.93	1000	25.2507
KH.C1.106.v1.A.ND2-1	2166	1954.93	5.00938	0.168935
KH.C1.106.v2.A.ND1-1	2194	1982.93	0	0
KH.C1.1060.v1.A.ND1-1	1995	1783.93	288.276	10.6537
KH.C1.1061.v1.A.ND1-1	1471	1259.93	0	0
KH.C1.1062.v1.A.ND2-1	1510	1298.93	1461.3	74.1687
KH.C1.1062.v1.A.SL1-1	1470	1258.93	2574.55	134.824
KH.C1.1063.v1.A.SL1-1	1649	1437.93	460.881	21.1309
KH.C1.1064.v1.A.SL1-1	1816	1604.93	1689.78	69.4133
KH.C1.1065.v1.A.SL1-1	3121	2909.93	7508.05	170.103
KH.C1.1066.v1.A.SL1-1	1523	1311.93	196.997	9.89956
KH.C1.1066.v1.A.nonSL2-1	1425	1213.93	0.000229565	1.24675e-05
KH.C1.1066.v1.A.nonSL3-1	1450	1238.93	0.00307895	0.000163841
KH.C1.1066.v1.A.nonSL4-1	1429	1217.93	2.18434e-06	1.1824e-07
KH.C1.1067.v1.A.SL1-1	1030	818.932	2	0.161009
KH.C1.1068.v1.B.ND1-1	1877	1665.93	0	0
KH.C1.1069.v1.A.ND1-1	848	637.024	15.4428	1.59823
KH.C1.107.v1.A.ND1-1	1859	1647.93	273	10.9217
KH.C1.1070.v1.A.ND1-1	723	512.342	7.59419	0.977214
KH.C1.1071.v1.A.ND1-1	949	737.941	4.96567	0.443633
KH.C1.1072.v1.A.ND1-1	282	101.747	0	0
KH.C1.1072.v1.A.nonSL2-1	291	108.631	0	0
KH.C1.1072.v1.R.ND1-1	282	101.747	0	0
KH.C1.1073.v1.A.SL1-1	1225	1013.93	18.9326	1.23103
KH.C1.1074.v1.A.ND1-1	2453	2241.93	1652	48.5798
KH.C1.1074.v1.A.SL1-1	2453	2241.93	1652	48.5798
KH.C1.1075.v1.A.SL1-1	1570	1358.93	14.0554	0.681888
KH.C1.1075.v1.A.SL2-1	1344	1132.93	617.226	35.9177
KH.C1.1075.v1.A.SL3-1	1367	1155.93	138.818	7.91738
KH.C1.1076.v1.A.SL1-1	3302	3090.93	542.691	11.5753
KH.C1.1076.v1.A.SL2-1	3315	3103.93	9280.08	197.109
KH.C1.1076.v1.A.SL3-1	3298	3086.93	69.9435	1.49379
KH.C1.1077.v1.A.ND1-1	1631	1419.93	392.785	18.2371
KH.C1.1077.v1.A.nonSL2-1	1568	1356.93	168.013	8.16305
KH.C1.1077.v1.A.nonSL3-1	1565	1353.93	860.5	41.9008
KH.C1.1077.v2.A.ND1-1	1667	1455.93	165.698	7.50318
KH.C1.1077.v2.A.nonSL2-1	1604	1392.93	69.9257	3.3096
KH.C1.1077.v2.A.nonSL3-1	1601	1389.93	343.077	16.273
KH.C1.1078.v1.A.ND1-1	2139	1927.93	3.10575	0.106205
KH.C1.1079.v1.A.ND2-1	2003	1791.93	0	0
KH.C1.1079.v1.A.SL4-1	1487	1275.93	0	0
KH.C1.1079.v1.A.SL5-1	1489	1277.93	0	0
KH.C1.1079.v1.A.nonSL3-1	1585	1373.93	0	0
KH.C1.1079.v1.A.nonSL6-1	1584	1372.93	0	0
KH.C1.1079.v2.A.ND1-1	1399	1187.93	12.2074	0.677487
KH.C1.1079.v3.A.SL7-1	815	604.059	8.79256	0.959631
KH.C1.108.v1.A.ND1-1	1216	1004.93	274.072	17.9803
KH.C1.108.v1.A.SL1-1	1216	1004.93	274.072	17.9803
KH.C1.108.v1.A.SL2-1	1194	982.932	350.855	23.5327
KH.C1.1080.v1.A.SL1-1	1086	874.932	5.90518e-05	4.44966e-06
KH.C1.1080.v1.A.SL2-1	1157	945.932	0	0
KH.C1.1080.v1.A.SL3-1	1117	905.932	0	0
KH.C1.1080.v1.A.SL4-1	1080	868.932	0.999941	0.0758677
KH.C1.1081.v1.A.SL1-1	2921	2709.93	6032	146.748
KH.C1.1082.v1.A.ND1-1	1583	1371.93	0	0
KH.C1.1082.v1.A.nonSL2-1	1557	1345.93	1051	51.4811
KH.C1.1083.v1.A.SL1-1	3916	3704.93	1833	32.6175
KH.C1.1084.v1.A.SL1-1	567	358.454	46	8.46044
KH.C1.1084.v1.A.nonSL2-1	538	330.326	0	0
KH.C1.1084.v1.A.nonSL3-1	536	328.394	0	0
KH.C1.1085.v1.A.SL1-1	3408	3196.93	361	7.44461
KH.C1.1085.v2.A.SL2-1	19	16	0	0
KH.C1.1086.v1.A.ND1-1	3522	3310.93	766.914	15.2709
KH.C1.1086.v1.A.SL2-1	3528	3316.93	59.1728	1.17613
KH.C1.1086.v1.R.ND1-1	3522	3310.93	766.914	15.2709
KH.C1.1087.v1.A.ND1-1	2199	1987.93	3.0579	0.101412
KH.C1.1088.v1.A.SL1-1	1554	1342.93	5	0.245462
KH.C1.1089.v1.A.ND1-1	1191	979.932	964.841	64.9124
KH.C1.109.v1.A.SL1-1	2106	1894.93	1530	53.2312
KH.C1.1090.v1.A.SL1-1	4388	4176.93	2523.53	39.8308
KH.C1.1091.v1.C.ND1-1	705	494.442	0	0
KH.C1.1092.v1.A.ND1-1	1654	1442.93	82.4533	3.7673
KH.C1.1092.v1.A.SL3-1	1549	1337.93	536.547	26.4388
KH.C1.1092.v1.A.nonSL2-1	1645	1433.93	0	0
KH.C1.1093.v1.A.ND2-1	2281	2069.93	0	0
KH.C1.1093.v1.R.ND2-1	2281	2069.93	0	0
KH.C1.1093.v2.A.ND1-1	2355	2143.93	0.900252	0.0276835
KH.C1.1093.v2.R.ND1-1	2355	2143.93	0.900252	0.0276835
KH.C1.1093.v3.A.SL3-1	2445	2233.93	49.3484	1.45637
KH.C1.1094.v1.A.SL1-1	1883	1671.93	298.215	11.7592
KH.C1.1095.v1.A.SL1-1	1707	1495.93	3525	155.351
KH.C1.1096.v1.A.ND1-1	2134	1922.93	16	0.54856
KH.C1.1097.v1.A.ND1-1	439	236.191	0	0
KH.C1.1098.v1.B.ND1-1	2043	1831.93	1.46651	0.0527769
KH.C1.1098.v1.B.SL2-1	2047	1835.93	0.0669787	0.00240518
KH.C1.1098.v1.R.ND1-1	2043	1831.93	1.46651	0.0527769
KH.C1.1099.v1.A.SL1-1	2681	2469.93	4118	109.918
KH.C1.1099.v1.A.SL3-1	660	449.795	0	0
KH.C1.1099.v1.A.nonSL2-1	2131	1919.93	0	0
KH.C1.11.v1.A.SL1-5	1089	877.932	0	0
KH.C1.11.v1.A.nonSL2-5	1116	904.932	0	0
KH.C1.11.v2.A.SL1-3	2150	1938.93	6703.93	227.947
KH.C1.11.v2.A.nonSL2-3	2177	1965.93	2939.15	98.5648
KH.C1.11.v3.A.SL1-4	506	299.438	0	0
KH.C1.11.v3.A.nonSL2-4	533	325.46	0	0
KH.C1.11.v4.A.SL1-1	899	687.955	5.201	0.498419
KH.C1.11.v4.A.nonSL2-1	926	714.946	0.646115	0.0595806
KH.C1.11.v5.A.SL1-2	1400	1188.93	99.6262	5.52439
KH.C1.11.v5.A.nonSL2-2	1427	1215.93	27.4491	1.48829
KH.C1.110.v1.A.SL1-1	1981	1769.93	19.6457	0.731779
KH.C1.110.v1.A.SL2-1	1927	1715.93	216.019	8.29967
KH.C1.110.v2.A.SL1-2	1369	1157.93	51.4897	2.9316
KH.C1.110.v2.A.SL2-2	1315	1103.93	0	0
KH.C1.110.v3.A.SL3-2	655	444.829	0	0
KH.C1.110.v4.A.SL3-1	1207	995.932	274.845	18.1939
KH.C1.1100.v1.A.ND1-1	3217	3005.93	32.9063	0.72172
KH.C1.1100.v1.A.SL2-1	3228	3016.93	0.187312	0.00409326
KH.C1.1100.v1.R.ND1-1	3217	3005.93	32.9063	0.72172
KH.C1.1101.v1.A.SL1-1	4036	3824.93	2357.16	40.6288
KH.C1.1101.v2.A.ND2-1	4190	3978.93	25.8372	0.428102
KH.C1.1102.v1.A.ND1-1	953	741.941	916.856	81.4703
KH.C1.1102.v2.A.SL2-1	700	489.464	481.144	64.8072
KH.C1.1103.v1.A.SL1-1	1359	1147.93	3152	181.025
KH.C1.1104.v1.A.SL1-1	1688	1476.93	3479.36	155.313
KH.C1.1105.v1.A.ND1-1	1333	1121.93	0	0
KH.C1.1106.v1.A.SL1-1	1905	1693.93	1704.16	66.3258
KH.C1.1107.v1.A.ND1-1	2081	1869.93	25.4846	0.898504
KH.C1.1107.v1.A.nonSL2-1	2106	1894.93	1.75719e-07	6.11353e-09
KH.C1.1107.v1.A.nonSL3-1	2102	1890.93	3.49453e-06	1.21838e-07
KH.C1.1107.v1.A.nonSL4-1	2074	1862.93	5140.97	181.935
KH.C1.1107.v1.A.nonSL5-1	2059	1847.93	0.0298554	0.00106514
KH.C1.1107.v1.A.nonSL6-1	2054	1842.93	0.0815374	0.00291686
KH.C1.1107.v1.R.ND1-1	2081	1869.93	25.4846	0.898504
KH.C1.1108.v1.A.ND1-1	952	740.941	2	0.177957
KH.C1.1109.v1.A.SL1-1	3148	2936.93	161.571	3.62691
KH.C1.1109.v1.A.SL2-1	3157	2945.93	2.1285	0.0476342
KH.C1.1109.v2.A.SL3-1	3028	2816.93	0	0
KH.C1.1109.v2.A.nonSL4-1	2879	2667.93	103.895	2.56737
KH.C1.1109.v2.A.nonSL6-1	2910	2698.93	8.26563e-06	2.01907e-07
KH.C1.1109.v3.A.SL5-1	1094	882.932	51.4056	3.83841
KH.C1.111.v1.A.SL1-1	1011	799.932	5.67534	0.467743
KH.C1.111.v2.A.SL1-2	3115	2903.93	13741.3	311.968
KH.C1.111.v3.A.SL3-2	2790	2578.93	0	0
KH.C1.111.v4.A.ND2-2	2956	2744.93	0	0
KH.C1.111.v4.R.ND2-2	2956	2744.93	0	0
KH.C1.111.v5.A.SL3-2	2892	2680.93	0	0
KH.C1.1110.v1.A.SL1-1	1720	1508.93	1007.61	44.0243
KH.C1.1110.v1.A.SL2-1	1711	1499.93	1395.79	61.3501
KH.C1.1111.v1.A.ND1-1	496	289.916	12	2.72883
KH.C1.1112.v1.A.ND1-1	1730	1518.93	592.967	25.7372
KH.C1.1112.v1.A.SL6-1	1661	1449.93	2198.72	99.9749
KH.C1.1112.v1.A.nonSL2-1	1713	1501.93	0.321393	0.0141076
KH.C1.1112.v1.A.nonSL3-1	1666	1454.93	16.8523	0.763632
KH.C1.1112.v1.A.nonSL4-1	1716	1504.93	0.0190892	0.000836256
KH.C1.1112.v1.A.nonSL5-1	1138	926.932	0	0
KH.C1.1112.v1.A.nonSL7-1	1711	1499.93	2.11786	0.0930878
KH.C1.1113.v1.A.ND1-1	1067	855.932	17.8579	1.3755
KH.C1.1114.v1.A.SL1-1	2361	2149.93	511.915	15.6979
KH.C1.1114.v1.A.SL2-1	2340	2128.93	1304.09	40.3843
KH.C1.1115.v1.A.ND1-1	1031	819.932	0	0
KH.C1.1116.v1.A.SL1-1	1125	913.932	0	0
KH.C1.1117.v1.A.SL1-2	1527	1315.93	429.699	21.5278
KH.C1.1117.v2.A.SL1-1	1373	1161.93	323.248	18.341
KH.C1.1118.v1.A.SL1-1	1449	1237.93	2330.93	124.137
KH.C1.1118.v2.A.SL2-1	827	616.044	218.023	23.3324
KH.C1.1119.v1.A.SL1-1	2874	2662.93	7714	190.98
KH.C1.112.v1.A.ND1-1	1225	1013.93	272.849	17.7412
KH.C1.112.v2.A.SL2-1	950	738.941	16.1507	1.44095
KH.C1.1120.v1.A.SL1-1	1051	839.932	1393.55	109.382
