target_id	length	eff_length	est_counts	tpm
KH.C1.1006.v1.A.ND1-1	274	97.7162	2	1.23682
KH.C1.1007.v1.A.ND1-1	1056	849.911	0	0
KH.C1.1007.v1.A.nonSL2-1	1079	872.911	142.727	9.88051
KH.C1.1007.v1.R.ND1-1	1056	849.911	0	0
KH.C1.1008.v1.A.ND1-1	1845	1638.91	420.171	15.4922
KH.C1.1008.v1.R.ND1-1	1845	1638.91	420.171	15.4922
KH.C1.1008.v2.A.SL2-1	2045	1838.91	662.008	21.7543
KH.C1.1009.v1.A.SL1-1	2461	2254.91	1916	51.3463
KH.C1.101.v1.A.ND2-1	1454	1247.91	7.8471	0.379987
KH.C1.101.v1.A.SL1-1	1221	1014.91	0	0
KH.C1.101.v1.A.nonSL4-1	1479	1272.91	0.0485774	0.00230611
KH.C1.101.v1.A.nonSL5-1	1475	1268.91	7.72355e-06	3.67815e-07
KH.C1.101.v1.A.nonSL6-1	1360	1153.91	4.37484e-08	2.29104e-09
KH.C1.101.v1.R.ND2-1	1454	1247.91	7.8471	0.379987
KH.C1.101.v2.A.ND3-1	1396	1189.91	324.42	16.4754
KH.C1.101.v2.A.nonSL4-1	1416	1209.91	423.37	21.1451
KH.C1.101.v2.A.nonSL5-1	1412	1205.91	0.0478919	0.00239988
KH.C1.101.v2.A.nonSL6-1	1297	1090.91	0	0
KH.C1.101.v2.R.ND3-1	1396	1189.91	324.42	16.4754
KH.C1.1010.v1.A.ND1-1	2591	2384.91	94.9528	2.40591
KH.C1.1011.v1.A.SL1-1	1588	1381.91	1264	55.2727
KH.C1.1012.v1.A.SL1-1	1096	889.911	856	58.126
KH.C1.1013.v1.A.ND1-1	720	514.528	2616	307.236
KH.C1.1014.v1.A.ND1-1	915	708.98	0	0
KH.C1.1014.v1.A.SL13-1	811	605.147	0	0
KH.C1.1014.v1.A.SL19-1	54	20.3	0	0
KH.C1.1014.v1.A.SL22-1	814	608.142	0	0
KH.C1.1014.v1.A.SL4-1	754	548.353	0	0
KH.C1.1014.v1.A.SL6-1	876	670.035	0	0
KH.C1.1014.v1.A.SL7-1	887	681.024	75.6407	6.71175
KH.C1.1014.v1.A.nonSL10-1	855	649.072	0	0
KH.C1.1014.v1.A.nonSL11-1	889	683.019	1.34462	0.118963
KH.C1.1014.v1.A.nonSL12-1	904	697.986	0	0
KH.C1.1014.v1.A.nonSL14-1	841	635.098	0	0
KH.C1.1014.v1.A.nonSL15-1	844	638.082	0	0
KH.C1.1014.v1.A.nonSL16-1	846	640.072	0	0
KH.C1.1014.v1.A.nonSL17-1	888	682.024	10.0147	0.887323
KH.C1.1014.v1.A.nonSL18-1	850	644.072	0	0
KH.C1.1014.v1.A.nonSL2-1	896	689.997	1.11048e-06	9.72538e-08
KH.C1.1014.v1.A.nonSL20-1	935	728.928	0	0
KH.C1.1014.v1.A.nonSL21-1	910	703.98	0	0
KH.C1.1014.v1.A.nonSL23-1	857	651.056	0	0
KH.C1.1014.v1.A.nonSL3-1	878	672.035	0	0
KH.C1.1014.v1.A.nonSL5-1	898	691.997	2.05755e-08	1.79676e-09
KH.C1.1014.v1.A.nonSL8-1	899	692.997	0	0
KH.C1.1014.v1.A.nonSL9-1	839	633.103	0	0
KH.C1.1014.v1.R.ND1-1	915	708.98	0	0
KH.C1.1015.v1.A.ND1-1	699	493.673	0	0
KH.C1.1016.v1.A.SL3-1	4056	3849.91	2124.77	33.3507
KH.C1.1016.v2.A.SL2-1	4023	3816.91	3505.16	55.4931
KH.C1.1016.v3.A.SL2-2	866	660.051	67.8168	6.20874
KH.C1.1016.v4.A.SL1-1	3837	3630.91	6258.25	104.155
KH.C1.1017.v1.A.SL1-1	4290	4083.91	4352	64.3955
KH.C1.1018.v1.A.ND1-1	888	682.024	90	7.97418
KH.C1.1018.v1.A.nonSL2-1	837	631.103	0	0
KH.C1.1019.v1.A.SL1-1	2712	2505.91	116	2.79728
KH.C1.102.v1.A.ND2-1	1156	949.911	0	0
KH.C1.102.v1.A.SL4-1	1118	911.911	0	0
KH.C1.102.v2.A.ND1-1	1399	1192.91	0	0
KH.C1.102.v2.A.SL7-1	1413	1206.91	0	0
KH.C1.102.v2.A.nonSL5-1	1281	1074.91	0	0
KH.C1.102.v2.A.nonSL6-1	1268	1061.91	0	0
KH.C1.102.v2.R.ND1-1	1399	1192.91	0	0
KH.C1.102.v3.A.ND3-1	1305	1098.91	0	0
KH.C1.1020.v1.A.SL1-1	2837	2630.91	242	5.55843
KH.C1.1021.v1.A.ND1-1	2017	1810.91	1238	41.3111
KH.C1.1022.v1.A.ND1-1	506	304.656	3.66769	0.72749
KH.C1.1022.v1.A.SL11-1	423	226.511	0	0
KH.C1.1022.v1.A.SL4-1	434	236.626	0	0
KH.C1.1022.v1.A.nonSL10-1	351	161.908	0	0
KH.C1.1022.v1.A.nonSL12-1	324	138.526	207.332	90.4436
KH.C1.1022.v1.A.nonSL13-1	376	183.739	0	0
KH.C1.1022.v1.A.nonSL14-1	331	144.463	0	0
KH.C1.1022.v1.A.nonSL15-1	327	141	0	0
KH.C1.1022.v1.A.nonSL16-1	357	167.093	0	0
KH.C1.1022.v1.A.nonSL17-1	391	197.218	0	0
KH.C1.1022.v1.A.nonSL18-1	408	212.75	0	0
KH.C1.1022.v1.A.nonSL19-1	389	195.408	0	0
KH.C1.1022.v1.A.nonSL2-1	393	199.019	0	0
KH.C1.1022.v1.A.nonSL20-1	374	181.946	0	0
KH.C1.1022.v1.A.nonSL21-1	363	172.361	0	0
KH.C1.1022.v1.A.nonSL3-1	337	149.687	0	0
KH.C1.1022.v1.A.nonSL5-1	335	147.946	0	0
KH.C1.1022.v1.A.nonSL6-1	388	194.494	0	0
KH.C1.1022.v1.A.nonSL7-1	336	148.814	0	0
KH.C1.1022.v1.A.nonSL8-1	361	170.614	0	0
KH.C1.1022.v1.A.nonSL9-1	333	146.189	0	0
KH.C1.1023.v1.A.SL1-1	2443	2236.91	26193	707.587
KH.C1.1024.v1.A.SL1-1	1554	1347.91	877.602	39.3441
KH.C1.1024.v1.A.SL2-1	1572	1365.91	151.768	6.7143
KH.C1.1025.v1.A.SL2-1	3879	3672.91	3546.54	58.3496
KH.C1.1025.v2.A.ND1-1	3762	3555.91	290.228	4.9321
KH.C1.1025.v2.R.ND1-1	3762	3555.91	290.228	4.9321
KH.C1.1026.v1.A.ND1-1	2226	2019.91	0	0
KH.C1.1026.v1.A.SL2-1	2186	1979.91	257	7.84388
KH.C1.1026.v1.A.SL3-1	740	534.414	0	0
KH.C1.1027.v1.A.ND1-1	2171	1964.91	0	0
KH.C1.1027.v1.A.nonSL2-1	1996	1789.91	0	0
KH.C1.1027.v1.A.nonSL3-1	2026	1819.91	16.1694	0.536893
KH.C1.1027.v1.A.nonSL4-1	1985	1778.91	0	0
KH.C1.1027.v1.A.nonSL5-1	1991	1784.91	0	0
KH.C1.1027.v1.A.nonSL6-1	2002	1795.91	0	0
KH.C1.1027.v1.A.nonSL7-1	2019	1812.91	3273.46	109.112
KH.C1.1027.v1.A.nonSL8-1	1986	1779.91	2300.37	78.0986
KH.C1.1028.v1.A.ND1-1	1220	1013.91	0	0
KH.C1.1029.v1.A.SL1-1	3278	3071.91	2042	40.1689
KH.C1.103.v1.A.ND1-1	615	410.544	185.128	27.2494
KH.C1.1030.v1.A.ND1-1	1013	806.911	331	24.7882
KH.C1.1031.v1.A.ND2-1	701	495.661	0	0
KH.C1.1031.v1.A.SL1-1	643	438.213	0	0
KH.C1.1031.v1.A.nonSL10-1	690	484.713	0	0
KH.C1.1031.v1.A.nonSL11-1	664	458.973	0	0
KH.C1.1031.v1.A.nonSL12-1	645	440.16	0	0
KH.C1.1031.v1.A.nonSL13-1	648	443.118	0	0
KH.C1.1031.v1.A.nonSL14-1	636	431.308	1.21561	0.170314
KH.C1.1031.v1.A.nonSL15-1	685	479.747	0	0
KH.C1.1031.v1.A.nonSL16-1	640	435.262	4.19128e-06	5.81887e-07
KH.C1.1031.v1.A.nonSL3-1	673	467.884	0	0
KH.C1.1031.v1.A.nonSL4-1	694	488.713	0	0
KH.C1.1031.v1.A.nonSL5-1	672	466.884	0	0
KH.C1.1031.v1.A.nonSL6-1	634	429.318	710.993	100.076
KH.C1.1031.v1.A.nonSL7-1	679	473.812	0	0
KH.C1.1031.v1.A.nonSL8-1	683	477.747	0	0
KH.C1.1031.v1.A.nonSL9-1	663	457.977	0	0
KH.C1.1032.v1.A.SL1-1	2058	1851.91	0	0
KH.C1.1032.v1.A.SL2-1	2113	1906.91	15524.9	491.974
KH.C1.1033.v1.A.SL1-1	1614	1407.91	131.63	5.64965
KH.C1.1033.v1.A.SL2-1	1657	1450.91	349.102	14.5397
KH.C1.1033.v1.A.SL3-1	1660	1453.91	20.2683	0.842411
KH.C1.1034.v1.B.SL1-1	1695	1488.91	552.985	22.4434
KH.C1.1035.v1.A.SL1-1	764	558.314	62.0987	6.72121
KH.C1.1035.v1.A.SL2-1	892	686.008	91.3285	8.0449
KH.C1.1036.v1.A.ND1-1	611	406.593	0	0
KH.C1.1037.v1.A.SL1-1	3040	2833.91	913	19.4683
KH.C1.1037.v2.A.SL2-1	2720	2513.91	0	0
KH.C1.1038.v1.A.ND1-1	871	665.041	80	7.26917
KH.C1.1039.v1.A.SL1-1	2839	2632.91	101.481	2.32913
KH.C1.1039.v1.A.SL2-1	2742	2535.91	0	0
KH.C1.1039.v1.A.SL8-1	2618	2411.91	0.344721	0.00863675
KH.C1.1039.v1.A.nonSL10-1	2624	2417.91	0.0112347	0.000280778
KH.C1.1039.v1.A.nonSL11-1	2566	2359.91	1.04546e-05	2.67705e-07
KH.C1.1039.v1.A.nonSL12-1	2619	2412.91	0.194712	0.00487636
KH.C1.1039.v1.A.nonSL13-1	2626	2419.91	0.00359538	8.97819e-05
KH.C1.1039.v1.A.nonSL14-1	2601	2394.91	3.73465e-08	9.42333e-10
KH.C1.1039.v1.A.nonSL15-1	2627	2420.91	0.00203465	5.07872e-05
KH.C1.1039.v1.A.nonSL16-1	2607	2400.91	187.542	4.72025
KH.C1.1039.v1.A.nonSL3-1	2629	2422.91	0.000652059	1.62627e-05
KH.C1.1039.v1.A.nonSL4-1	2625	2418.91	0.0063548	0.000158754
KH.C1.1039.v1.A.nonSL5-1	2605	2398.91	591.332	14.8957
KH.C1.1039.v1.A.nonSL6-1	2621	2414.91	0.062166	0.00155559
KH.C1.1039.v1.A.nonSL7-1	2659	2452.91	0	0
KH.C1.1039.v1.A.nonSL9-1	2623	2416.91	0.0198665	0.000496712
KH.C1.104.v1.A.SL1-1	1269	1062.91	556	31.6098
KH.C1.1040.v1.A.SL1-1	847	641.072	5032.45	474.368
KH.C1.1040.v1.A.SL2-1	951	744.917	85.6102	6.94482
KH.C1.1040.v1.A.SL3-1	798	592.19	0	0
KH.C1.1040.v1.A.SL5-1	890	684.008	255.939	22.611
KH.C1.1040.v1.A.nonSL4-1	818	612.137	0	0
KH.C1.1041.v1.A.SL1-1	1463	1256.91	647.505	31.1302
KH.C1.1042.v1.A.nonSL2-1	550	347.045	127.525	22.2051
KH.C1.1042.v2.A.ND1-1	1231	1024.91	49.2451	2.90349
KH.C1.1043.v1.A.ND1-1	3106	2899.91	476.49	9.92917
KH.C1.1043.v1.A.SL1-1	3106	2899.91	476.49	9.92917
KH.C1.1043.v2.A.SL2-1	2801	2594.91	0	0
KH.C1.1044.v1.A.SL1-1	2183	1976.91	1713	52.3617
KH.C1.1045.v1.A.SL1-1	2408	2201.91	0	0
KH.C1.1045.v1.A.SL2-1	2415	2208.91	132	3.6111
KH.C1.1046.v1.A.SL1-1	4550	4343.91	4441	61.7793
KH.C1.1047.v1.A.ND1-1	322	136.812	1	0.441692
KH.C1.1048.v1.A.ND1-1	1093	886.911	0	0
KH.C1.1048.v1.A.SL2-1	930	723.934	23	1.91987
KH.C1.1049.v1.A.ND1-1	991	784.911	0	0
KH.C1.1049.v1.A.SL4-1	987	780.911	0	0
KH.C1.1049.v2.A.ND2-1	964	757.917	2	0.15946
KH.C1.1049.v2.A.nonSL3-1	972	765.917	1.04055e-06	8.20966e-08
KH.C1.1049.v2.R.ND2-1	964	757.917	2	0.15946
KH.C1.105.v1.A.ND1-1	1557	1350.91	90.5329	4.0497
KH.C1.1050.v1.A.ND1-1	126	16.4064	0	0
KH.C1.1051.v1.A.SL1-1	5584	5377.91	0	0
KH.C1.1051.v2.A.SL2-1	1072	865.911	0	0
KH.C1.1051.v3.A.SL3-1	1340	1133.91	0	0
KH.C1.1051.v4.A.SL4-1	5085	4878.91	120	1.48628
KH.C1.1052.v1.A.ND1-1	1797	1590.91	15.6174	0.593206
KH.C1.1052.v1.A.SL2-1	1799	1592.91	2.76525	0.104903
KH.C1.1052.v1.R.ND1-1	1797	1590.91	15.6174	0.593206
KH.C1.1053.v1.A.ND1-1	1931	1724.91	16.005	0.560703
KH.C1.1054.v1.A.SL1-1	3135	2928.91	2576	53.1475
KH.C1.1055.v1.A.ND1-1	1192	985.911	0	0
KH.C1.1056.v1.A.ND1-1	2118	1911.91	1733	54.774
KH.C1.1057.v1.A.SL1-1	2025	1818.91	1436	47.7075
KH.C1.1058.v1.A.SL1-1	2584	2377.91	459	11.6643
KH.C1.1059.v1.A.ND1-1	2822	2615.91	612	14.1375
KH.C1.106.v1.A.ND2-1	2166	1959.91	470.019	14.4918
KH.C1.106.v2.A.ND1-1	2194	1987.91	0	0
KH.C1.1060.v1.A.ND1-1	1995	1788.91	89.1549	3.01162
KH.C1.1061.v1.A.ND1-1	1471	1264.91	87	4.15626
KH.C1.1062.v1.A.ND2-1	1510	1303.91	521.564	24.1715
KH.C1.1062.v1.A.SL1-1	1470	1263.91	292.436	13.9816
KH.C1.1063.v1.A.SL1-1	1649	1442.91	599.589	25.1106
KH.C1.1064.v1.A.SL1-1	1816	1609.91	7881.47	295.834
KH.C1.1065.v1.A.SL1-1	3121	2914.91	3866.37	80.1534
KH.C1.1066.v1.A.SL1-1	1523	1316.91	0	0
KH.C1.1066.v1.A.nonSL2-1	1425	1218.91	90.0146	4.46256
KH.C1.1066.v1.A.nonSL3-1	1450	1243.91	0	0
KH.C1.1066.v1.A.nonSL4-1	1429	1222.91	0.985412	0.048693
KH.C1.1067.v1.A.SL1-1	1030	823.911	223	16.3557
KH.C1.1068.v1.B.ND1-1	1877	1670.91	12.0016	0.434039
KH.C1.1069.v1.A.ND1-1	848	642.072	201.72	18.9849
KH.C1.107.v1.A.ND1-1	1859	1652.91	111	4.05804
KH.C1.1070.v1.A.ND1-1	723	517.507	4	0.467075
KH.C1.1071.v1.A.ND1-1	949	742.917	17.2686	1.40462
KH.C1.1072.v1.A.ND1-1	282	104.149	0	0
KH.C1.1072.v1.A.nonSL2-1	291	111.339	6	3.25646
KH.C1.1072.v1.R.ND1-1	282	104.149	0	0
KH.C1.1073.v1.A.SL1-1	1225	1018.91	36.7684	2.18063
KH.C1.1074.v1.A.ND1-1	2453	2246.91	1417	38.109
KH.C1.1074.v1.A.SL1-1	2453	2246.91	1417	38.109
KH.C1.1075.v1.A.SL1-1	1570	1363.91	67.4742	2.98948
KH.C1.1075.v1.A.SL2-1	1344	1137.91	120.706	6.41009
KH.C1.1075.v1.A.SL3-1	1367	1160.91	0	0
KH.C1.1076.v1.A.SL1-1	3302	3095.91	74.9686	1.4633
KH.C1.1076.v1.A.SL2-1	3315	3108.91	4185.57	81.356
KH.C1.1076.v1.A.SL3-1	3298	3091.91	2.61953	0.0511964
KH.C1.1077.v1.A.ND1-1	1631	1424.91	0	0
KH.C1.1077.v1.A.nonSL2-1	1568	1361.91	14.557	0.6459
KH.C1.1077.v1.A.nonSL3-1	1565	1358.91	303.949	13.5161
KH.C1.1077.v2.A.ND1-1	1667	1460.91	0	0
KH.C1.1077.v2.A.nonSL2-1	1604	1397.91	13.5175	0.584332
KH.C1.1077.v2.A.nonSL3-1	1601	1394.91	260.977	11.3057
KH.C1.1078.v1.A.ND1-1	2139	1932.91	56.2096	1.75728
KH.C1.1079.v1.A.ND2-1	2003	1796.91	0	0
KH.C1.1079.v1.A.SL4-1	1487	1280.91	0	0
KH.C1.1079.v1.A.SL5-1	1489	1282.91	0	0
KH.C1.1079.v1.A.nonSL3-1	1585	1378.91	61.601	2.69957
KH.C1.1079.v1.A.nonSL6-1	1584	1377.91	167.399	7.34133
KH.C1.1079.v2.A.ND1-1	1399	1192.91	0	0
KH.C1.1079.v3.A.SL7-1	815	609.142	0	0
KH.C1.108.v1.A.ND1-1	1216	1009.91	0	0
KH.C1.108.v1.A.SL1-1	1216	1009.91	0	0
KH.C1.108.v1.A.SL2-1	1194	987.911	211	12.9065
KH.C1.1080.v1.A.SL1-1	1086	879.911	0.00104502	7.17674e-05
KH.C1.1080.v1.A.SL2-1	1157	950.911	0	0
KH.C1.1080.v1.A.SL3-1	1117	910.911	0	0
KH.C1.1080.v1.A.SL4-1	1080	873.911	12.999	0.898845
KH.C1.1081.v1.A.SL1-1	2921	2714.91	1537	34.2107
KH.C1.1082.v1.A.ND1-1	1583	1376.91	0	0
KH.C1.1082.v1.A.nonSL2-1	1557	1350.91	140	6.26245
KH.C1.1083.v1.A.SL1-1	3916	3709.91	5307.72	86.4545
KH.C1.1084.v1.A.SL1-1	567	363.587	0	0
KH.C1.1084.v1.A.nonSL2-1	538	335.466	0	0
KH.C1.1084.v1.A.nonSL3-1	536	333.534	0	0
KH.C1.1085.v1.A.SL1-1	3408	3201.91	225	4.24636
KH.C1.1085.v2.A.SL2-1	19	16.1667	0	0
KH.C1.1086.v1.A.ND1-1	3522	3315.91	1.70837e-06	3.11331e-08
KH.C1.1086.v1.A.SL2-1	3528	3321.91	209	3.80191
KH.C1.1086.v1.R.ND1-1	3522	3315.91	1.70837e-06	3.11331e-08
KH.C1.1087.v1.A.ND1-1	2199	1992.91	4	0.121287
KH.C1.1088.v1.A.SL1-1	1554	1347.91	127	5.69359
KH.C1.1089.v1.A.ND1-1	1191	984.911	167.843	10.2979
KH.C1.109.v1.A.SL1-1	2106	1899.91	1177	37.4357
KH.C1.1090.v1.A.SL1-1	4388	4181.91	750.678	10.8473
KH.C1.1091.v1.C.ND1-1	705	499.653	4	0.483765
KH.C1.1092.v1.A.ND1-1	1654	1447.91	0.02152	0.000898139
KH.C1.1092.v1.A.SL3-1	1549	1342.91	0	0
KH.C1.1092.v1.A.nonSL2-1	1645	1438.91	115.978	4.87065
KH.C1.1093.v1.A.ND2-1	2281	2074.91	0	0
KH.C1.1093.v1.R.ND2-1	2281	2074.91	0	0
KH.C1.1093.v2.A.ND1-1	2355	2148.91	0	0
KH.C1.1093.v2.R.ND1-1	2355	2148.91	0	0
KH.C1.1093.v3.A.SL3-1	2445	2238.91	24117.6	650.938
KH.C1.1094.v1.A.SL1-1	1883	1676.91	43.6082	1.57145
KH.C1.1095.v1.A.SL1-1	1707	1500.91	368	14.8162
KH.C1.1096.v1.A.ND1-1	2134	1927.91	23	0.720915
KH.C1.1097.v1.A.ND1-1	439	241.261	17	4.258
KH.C1.1098.v1.B.ND1-1	2043	1836.91	1.46348	0.0481438
KH.C1.1098.v1.B.SL2-1	2047	1840.91	0.0730498	0.00239789
KH.C1.1098.v1.R.ND1-1	2043	1836.91	1.46348	0.0481438
KH.C1.1099.v1.A.SL1-1	2681	2474.91	2934.5	71.6501
KH.C1.1099.v1.A.SL3-1	660	455.003	60.5046	8.03559
KH.C1.1099.v1.A.nonSL2-1	2131	1924.91	0	0
KH.C1.11.v1.A.SL1-5	1089	882.911	229.003	15.6736
KH.C1.11.v1.A.nonSL2-5	1116	909.911	51.9738	3.45167
KH.C1.11.v2.A.SL1-3	2150	1943.91	4884.12	151.828
KH.C1.11.v2.A.nonSL2-3	2177	1970.91	2426.14	74.3862
KH.C1.11.v3.A.SL1-4	506	304.656	4.66085	0.924483
KH.C1.11.v3.A.nonSL2-4	533	330.633	8.24442	1.5068
KH.C1.11.v4.A.SL1-1	899	692.997	18.0326	1.57242
KH.C1.11.v4.A.nonSL2-1	926	719.94	3.3337	0.279817
KH.C1.11.v5.A.SL1-2	1400	1193.91	204.492	10.3502
KH.C1.11.v5.A.nonSL2-2	1427	1220.91	67.9989	3.36559
KH.C1.110.v1.A.SL1-1	1981	1774.91	32.8687	1.11905
KH.C1.110.v1.A.SL2-1	1927	1720.91	99.5897	3.49703
KH.C1.110.v2.A.SL1-2	1369	1162.91	0	0
KH.C1.110.v2.A.SL2-2	1315	1108.91	0	0
KH.C1.110.v3.A.SL3-2	655	450.039	47.2439	6.34364
KH.C1.110.v4.A.SL3-1	1207	1000.91	41.2977	2.4933
KH.C1.1100.v1.A.ND1-1	3217	3010.91	0.288737	0.00579493
KH.C1.1100.v1.A.SL2-1	3228	3021.91	952.423	19.0454
KH.C1.1100.v1.R.ND1-1	3217	3010.91	0.288737	0.00579493
KH.C1.1101.v1.A.SL1-1	4036	3829.91	2569.57	40.5428
KH.C1.1101.v2.A.ND2-1	4190	3983.91	310.435	4.70873
KH.C1.1102.v1.A.ND1-1	953	746.917	133.247	10.7803
KH.C1.1102.v2.A.SL2-1	700	494.669	118.753	14.5068
KH.C1.1103.v1.A.SL1-1	1359	1152.91	1262	66.1465
KH.C1.1104.v1.A.SL1-1	1688	1481.91	2965.55	120.928
KH.C1.1105.v1.A.ND1-1	1333	1126.91	9	0.48261
KH.C1.1106.v1.A.SL1-1	1905	1698.91	369.523	13.1436
KH.C1.1107.v1.A.ND1-1	2081	1874.91	0.00058002	1.86942e-05
KH.C1.1107.v1.A.nonSL2-1	2106	1899.91	770.494	24.5064
KH.C1.1107.v1.A.nonSL3-1	2102	1895.91	0.96836	0.0308647
KH.C1.1107.v1.A.nonSL4-1	2074	1867.91	0.100455	0.00324983
KH.C1.1107.v1.A.nonSL5-1	2059	1852.91	1336.34	43.5818
KH.C1.1107.v1.A.nonSL6-1	2054	1847.91	85.0457	2.78109
KH.C1.1107.v1.R.ND1-1	2081	1874.91	0.00058002	1.86942e-05
KH.C1.1108.v1.A.ND1-1	952	745.917	0	0
KH.C1.1109.v1.A.SL1-1	3148	2941.91	11.3306	0.232739
KH.C1.1109.v1.A.SL2-1	3157	2950.91	2148.59	43.9987
KH.C1.1109.v2.A.SL3-1	3028	2821.91	0	0
KH.C1.1109.v2.A.nonSL4-1	2879	2672.91	0	0
KH.C1.1109.v2.A.nonSL6-1	2910	2703.91	0	0
KH.C1.1109.v3.A.SL5-1	1094	887.911	441.084	30.019
KH.C1.111.v1.A.SL1-1	1011	804.911	88.4636	6.64141
KH.C1.111.v2.A.SL1-2	3115	2908.91	2165.54	44.9861
KH.C1.111.v3.A.SL3-2	2790	2583.91	0	0
KH.C1.111.v4.A.ND2-2	2956	2749.91	0	0
KH.C1.111.v4.R.ND2-2	2956	2749.91	0	0
KH.C1.111.v5.A.SL3-2	2892	2685.91	0	0
KH.C1.1110.v1.A.SL1-1	1720	1513.91	177.331	7.07829
KH.C1.1110.v1.A.SL2-1	1711	1504.91	0	0
KH.C1.1111.v1.A.ND1-1	496	295.052	2	0.409614
KH.C1.1112.v1.A.ND1-1	1730	1523.91	326.249	12.937
KH.C1.1112.v1.A.SL6-1	1661	1454.91	847.131	35.185
KH.C1.1112.v1.A.nonSL2-1	1713	1506.91	9.92987	0.398198
KH.C1.1112.v1.A.nonSL3-1	1666	1459.91	276.14	11.43
KH.C1.1112.v1.A.nonSL4-1	1716	1509.91	0.640769	0.0256444
KH.C1.1112.v1.A.nonSL5-1	1138	931.911	0	0
KH.C1.1112.v1.A.nonSL7-1	1711	1504.91	61.9093	2.48593
KH.C1.1113.v1.A.ND1-1	1067	860.911	148.894	10.4511
KH.C1.1114.v1.A.SL1-1	2361	2154.91	307.863	8.63319
KH.C1.1114.v1.A.SL2-1	2340	2133.91	357.137	10.1135
KH.C1.1115.v1.A.ND1-1	1031	824.911	0	0
KH.C1.1116.v1.A.SL1-1	1125	918.911	398	26.173
KH.C1.1117.v1.A.SL1-2	1527	1320.91	43.6487	1.99683
KH.C1.1117.v2.A.SL1-1	1373	1166.91	45.9764	2.3809
KH.C1.1118.v1.A.SL1-1	1449	1242.91	2324.5	113.014
KH.C1.1118.v2.A.SL2-1	827	621.118	925.011	89.9945
KH.C1.1119.v1.A.SL1-1	2874	2667.91	10100	228.767
KH.C1.112.v1.A.ND1-1	1225	1018.91	44.4625	2.63695
KH.C1.112.v2.A.SL2-1	950	743.917	100.537	8.1667
KH.C1.1120.v1.A.SL1-1	1051	844.911	279.579	19.9957
KH.C1.1120.v1.A.SL2-1	1067	860.911	161.421	11.3304
KH.C1.1121.v1.A.SL1-1	1546	1339.91	276	12.4473
KH.C1.1122.v1.A.ND1-1	1927	1720.91	0	0
